date,code,action,price,shares,info
2023-12-11,603819.SH,BUY,14.21838,2000,SIGNAL
2023-12-11,603861.SH,BUY,10.961879999999999,2600,SIGNAL
2023-12-11,002176.SZ,BUY,11.79354,1900,SIGNAL
2023-12-11,002201.SZ,SELL,7.335299999999999,3800,STOP_LOSS (-7.4%)
2023-12-11,603106.SH,SELL,7.59478,3600,STOP_LOSS (-6.5%)
2023-12-12,603033.SH,SELL,17.55482,1600,SIGNAL_LOST (-2.7%)
2023-12-12,000032.SZ,SELL,22.6546,400,SIGNAL_LOST (2.2%)
2023-12-12,600853.SH,SELL,4.26146,5900,SIGNAL_LOST (-4.7%)
2023-12-12,600846.SH,BUY,10.23042,2800,SIGNAL
2023-12-12,002098.SZ,BUY,7.33464,3900,SIGNAL
2023-12-12,001234.SZ,BUY,25.8516,1100,SIGNAL
2023-12-12,002862.SZ,BUY,18.14622,1600,SIGNAL
2023-12-13,001234.SZ,SELL,25.868160000000003,1100,TRAILING_STOP (-0.0%)
2023-12-14,001234.SZ,BUY,26.73336,1000,SIGNAL
2023-12-14,002862.SZ,SELL,17.083764,1600,TRAILING_STOP (-5.9%)
2023-12-15,601019.SH,BUY,10.55106,2700,SIGNAL
2023-12-15,603861.SH,SELL,10.938080000000001,2600,TRAILING_STOP (-0.3%)
2023-12-18,603819.SH,SELL,13.88218,2000,SIGNAL_LOST (-2.4%)
2023-12-18,002176.SZ,SELL,12.095759999999999,1900,SIGNAL_LOST (2.5%)
2023-12-18,603353.SH,BUY,28.18626,1000,SIGNAL
2023-12-18,002861.SZ,BUY,15.009960000000001,1900,SIGNAL
2023-12-18,603836.SH,BUY,17.044020000000003,1500,SIGNAL
2023-12-19,600846.SH,SELL,10.179599999999999,2800,SIGNAL_LOST (-0.6%)
2023-12-19,002098.SZ,SELL,7.255459999999999,3900,SIGNAL_LOST (-1.2%)
2023-12-19,001234.SZ,SELL,26.946,1000,SIGNAL_LOST (0.7%)
2023-12-19,603963.SH,BUY,12.6252,2200,SIGNAL
2023-12-19,605333.SH,BUY,20.70132,1300,SIGNAL
2023-12-19,003005.SZ,BUY,36.072,700,SIGNAL
2023-12-20,601019.SH,SELL,10.339279999999999,2700,SIGNAL_LOST (-2.1%)
2023-12-20,603967.SH,BUY,11.653260000000001,2400,SIGNAL
2023-12-20,603836.SH,SELL,16.816300000000002,1500,STOP_LOSS (-1.4%)
2023-12-21,603813.SH,BUY,16.4328,1700,SIGNAL
2023-12-21,002861.SZ,SELL,15.233472,1900,TRAILING_STOP (1.4%)
2023-12-22,002888.SZ,BUY,25.05,1100,SIGNAL
2023-12-22,603967.SH,SELL,10.938080000000001,2400,STOP_LOSS (-6.2%)
2023-12-25,603353.SH,SELL,27.05578,1000,SIGNAL_LOST (-4.1%)
2023-12-25,603967.SH,BUY,11.04204,2500,SIGNAL
2023-12-25,600626.SH,BUY,4.2084,6600,SIGNAL
2023-12-25,603963.SH,SELL,11.65664,2200,STOP_LOSS (-7.7%)
2023-12-25,605333.SH,SELL,21.0578,1300,TRAILING_STOP (1.6%)
2023-12-25,003005.SZ,SELL,33.932,700,STOP_LOSS (-6.0%)
2023-12-25,002888.SZ,SELL,22.999908,1100,STOP_LOSS (-8.3%)
2023-12-26,603813.SH,SELL,15.27938,1700,SIGNAL_LOST (-7.1%)
2023-12-26,000078.SZ,BUY,3.2565,8400,SIGNAL
2023-12-26,002068.SZ,BUY,11.70336,2300,SIGNAL
2023-12-26,601020.SH,BUY,9.75948,2800,SIGNAL
2023-12-26,603949.SH,BUY,19.729380000000003,1400,SIGNAL
2023-12-26,601360.SH,BUY,9.1182,2000,SIGNAL
2023-12-27,600626.SH,SELL,4.091799999999999,6600,TRAILING_STOP (-2.8%)
2023-12-28,603305.SH,BUY,19.30854,1400,SIGNAL
2023-12-28,603967.SH,SELL,10.39916,2500,STOP_LOSS (-5.9%)
2023-12-28,601360.SH,SELL,8.512939999999999,2000,STOP_LOSS (-6.7%)
2023-12-29,601360.SH,BUY,8.977920000000001,3000,SIGNAL
2023-12-29,603079.SH,BUY,14.41878,1100,SIGNAL
2024-01-05,002068.SZ,SELL,11.0778,2300,TRAILING_STOP (-5.4%)
2024-01-05,603305.SH,SELL,18.59274,1400,TRAILING_STOP (-3.8%)
2024-01-05,601360.SH,SELL,8.34328,3000,STOP_LOSS (-7.1%)
2024-01-08,002068.SZ,BUY,10.78152,2400,SIGNAL
2024-01-08,601360.SH,BUY,8.12622,3300,SIGNAL
2024-01-08,603305.SH,BUY,18.176280000000002,1300,SIGNAL
2024-01-08,603079.SH,SELL,14.38118,1100,TRAILING_STOP (-0.3%)
2024-01-09,000078.SZ,SELL,3.26346,8400,SIGNAL_LOST (0.1%)
2024-01-09,601020.SH,SELL,9.610740000000002,2800,SIGNAL_LOST (-1.6%)
2024-01-09,603949.SH,SELL,18.64264,1400,SIGNAL_LOST (-5.6%)
2024-01-09,600234.SH,BUY,8.517,3100,SIGNAL
2024-01-09,002197.SZ,BUY,11.24244,2300,SIGNAL
2024-01-09,002337.SZ,BUY,6.0120000000000005,4400,SIGNAL
2024-01-09,002703.SZ,BUY,14.11818,1200,SIGNAL
2024-01-10,002068.SZ,SELL,10.119720000000001,2400,STOP_LOSS (-6.2%)
2024-01-11,600825.SH,BUY,4.78956,5300,SIGNAL
2024-01-11,002197.SZ,SELL,10.768419999999999,2300,TRAILING_STOP (-4.3%)
2024-01-12,002197.SZ,BUY,11.28252,2200,SIGNAL
2024-01-15,601360.SH,SELL,7.6846000000000005,3300,SIGNAL_LOST (-5.5%)
2024-01-15,603305.SH,SELL,17.13566,1300,SIGNAL_LOST (-5.8%)
2024-01-15,605287.SH,BUY,17.1843,1500,SIGNAL
2024-01-15,603977.SH,BUY,10.480920000000001,2000,SIGNAL
2024-01-16,600234.SH,SELL,8.27342,3100,SIGNAL_LOST (-2.9%)
2024-01-16,002337.SZ,SELL,6.09778,4400,SIGNAL_LOST (1.3%)
2024-01-16,002703.SZ,SELL,13.023900000000001,1200,SIGNAL_LOST (-7.8%)
2024-01-16,600825.SH,SELL,4.630719999999999,5300,SIGNAL_LOST (-3.4%)
2024-01-16,605111.SH,BUY,40.4808,600,SIGNAL
2024-01-16,605188.SH,BUY,9.979920000000002,2500,SIGNAL
2024-01-16,002077.SZ,BUY,14.74944,1700,SIGNAL
2024-01-16,002103.SZ,BUY,8.1663,2300,SIGNAL
2024-01-17,002197.SZ,SELL,11.28738,2200,SIGNAL_LOST (-0.0%)
2024-01-17,603213.SH,BUY,12.41478,2000,SIGNAL
2024-01-17,605188.SH,SELL,9.74048,2500,STOP_LOSS (-2.5%)
2024-01-17,002103.SZ,SELL,7.94408,2300,TRAILING_STOP (-2.8%)
2024-01-18,605188.SH,BUY,9.17832,2700,SIGNAL
2024-01-18,002103.SZ,BUY,8.517,2100,SIGNAL
2024-01-22,605287.SH,SELL,15.94804,1500,SIGNAL_LOST (-7.3%)
2024-01-22,603707.SH,BUY,14.46888,1600,SIGNAL
2024-01-22,603977.SH,SELL,10.84826,2000,TRAILING_STOP (3.4%)
2024-01-22,605111.SH,SELL,39.14156,600,STOP_LOSS (-3.4%)
2024-01-22,002077.SZ,SELL,14.55084,1700,TRAILING_STOP (-1.4%)
2024-01-22,603213.SH,SELL,12.03588,2000,STOP_LOSS (-3.1%)
2024-01-22,605188.SH,SELL,8.52292,2700,STOP_LOSS (-7.2%)
2024-01-22,002103.SZ,SELL,8.290386,2100,TRAILING_STOP (-2.7%)
2024-01-23,003015.SZ,BUY,11.81358,2100,SIGNAL
2024-01-23,603663.SH,BUY,11.973899999999999,2000,SIGNAL
2024-01-23,002178.SZ,BUY,6.39276,3900,SIGNAL
2024-01-23,600112.SH,BUY,2.37474,10500,SIGNAL
2024-01-23,600935.SH,BUY,3.3867599999999998,7400,SIGNAL
2024-01-23,603707.SH,SELL,13.36322,1600,STOP_LOSS (-7.7%)
2024-01-24,003027.SZ,BUY,28.89768,800,SIGNAL
2024-01-25,002178.SZ,SELL,6.3373,3900,TRAILING_STOP (-0.9%)
2024-01-25,003027.SZ,SELL,26.532693868800003,800,STOP_LOSS (-8.3%)
2024-01-26,603810.SH,BUY,16.46286,1500,SIGNAL
2024-01-26,002178.SZ,BUY,6.63324,3700,SIGNAL
2024-01-26,003027.SZ,BUY,23.046,200,SIGNAL
2024-01-29,003015.SZ,SELL,12.0758,2100,TRAILING_STOP (2.1%)
2024-01-29,603663.SH,SELL,12.30534,2000,TRAILING_STOP (2.7%)
2024-01-29,600112.SH,SELL,2.26546,10500,STOP_LOSS (-4.7%)
2024-01-29,603810.SH,SELL,15.1155395376,1500,STOP_LOSS (-8.3%)
2024-01-29,002178.SZ,SELL,6.1876,3700,STOP_LOSS (-6.8%)
2024-01-29,003027.SZ,SELL,21.2075,200,STOP_LOSS (-8.1%)
2024-01-30,600935.SH,SELL,3.1237399999999997,7400,SIGNAL_LOST (-7.8%)
2024-01-30,603360.SH,BUY,10.88172,2200,SIGNAL
2024-01-30,605011.SH,BUY,26.553,900,SIGNAL
2024-01-30,600071.SH,BUY,19.639200000000002,1200,SIGNAL
2024-01-30,600189.SH,BUY,9.07812,2600,SIGNAL
2024-01-30,000717.SZ,BUY,2.82564,8500,SIGNAL
2024-01-30,002952.SZ,BUY,31.8636,700,SIGNAL
2024-01-30,603159.SH,BUY,16.062060000000002,400,SIGNAL
2024-01-31,603360.SH,SELL,10.598759999999999,2200,STOP_LOSS (-2.7%)
2024-01-31,605011.SH,SELL,25.9979,900,STOP_LOSS (-2.2%)
2024-01-31,600189.SH,SELL,8.61274,2600,STOP_LOSS (-5.2%)
2024-01-31,000717.SZ,SELL,2.5943896224,8500,STOP_LOSS (-8.3%)
2024-01-31,002952.SZ,SELL,29.255882976000002,700,STOP_LOSS (-8.3%)
2024-01-31,603159.SH,SELL,14.747541009600003,400,STOP_LOSS (-8.3%)
2024-02-01,603360.SH,BUY,9.7695,2300,SIGNAL
2024-02-01,605011.SH,BUY,23.36664,1000,SIGNAL
2024-02-01,600189.SH,BUY,8.18634,2800,SIGNAL
2024-02-01,601968.SH,BUY,5.57112,4100,SIGNAL
2024-02-01,000717.SZ,BUY,2.31462,10100,SIGNAL
2024-02-01,600071.SH,SELL,18.19354,1200,STOP_LOSS (-7.4%)
2024-02-02,600071.SH,BUY,18.025979999999997,1200,SIGNAL
2024-02-02,605011.SH,SELL,22.8043,1000,STOP_LOSS (-2.5%)
2024-02-02,600189.SH,SELL,8.033900000000001,2800,STOP_LOSS (-1.9%)
2024-02-02,601968.SH,SELL,5.25946,4100,STOP_LOSS (-5.7%)
2024-02-02,000717.SZ,SELL,2.3852200000000003,10100,TRAILING_STOP (3.0%)
2024-02-05,605011.SH,BUY,21.543,1000,SIGNAL
2024-02-05,600189.SH,BUY,7.45488,3000,SIGNAL
2024-02-05,601968.SH,BUY,4.43886,5200,SIGNAL
2024-02-05,000717.SZ,BUY,2.2545,10200,SIGNAL
2024-02-05,603360.SH,SELL,9.481,2300,STOP_LOSS (-3.0%)
2024-02-05,600071.SH,SELL,17.57478,1200,STOP_LOSS (-2.6%)
2024-02-06,600884.SH,BUY,9.909780000000001,2200,SIGNAL
2024-02-06,600579.SH,BUY,6.0120000000000005,3600,SIGNAL
2024-02-06,605011.SH,SELL,19.77992088,1000,STOP_LOSS (-8.3%)
2024-02-06,600189.SH,SELL,6.89618,3000,STOP_LOSS (-7.6%)
2024-02-06,601968.SH,SELL,4.0755836976,5200,STOP_LOSS (-8.3%)
2024-02-06,000717.SZ,SELL,2.0699917200000004,10200,STOP_LOSS (-8.3%)
2024-02-07,601038.SH,BUY,13.7274,1600,SIGNAL
2024-02-07,603638.SH,BUY,15.44082,1400,SIGNAL
2024-02-07,603330.SH,BUY,5.3607,4100,SIGNAL
2024-02-07,601882.SH,BUY,24.3486,800,SIGNAL
2024-02-07,600579.SH,SELL,5.5888,3600,STOP_LOSS (-7.1%)
2024-02-08,600579.SH,BUY,4.77954,4400,SIGNAL
2024-02-08,603330.SH,SELL,4.921980312,4100,STOP_LOSS (-8.3%)
2024-02-19,603330.SH,BUY,5.04006,4000,SIGNAL
2024-02-20,600884.SH,SELL,11.417119999999999,2200,SIGNAL_LOST (15.1%)
2024-02-20,601038.SH,SELL,14.471,1600,SIGNAL_LOST (5.3%)
2024-02-20,603638.SH,SELL,15.5688,1400,SIGNAL_LOST (0.7%)
2024-02-20,601882.SH,SELL,24.2514,800,SIGNAL_LOST (-0.5%)
2024-02-20,600579.SH,SELL,5.26944,4400,SIGNAL_LOST (10.2%)
2024-02-20,002620.SZ,BUY,2.94588,7700,SIGNAL
2024-02-20,000757.SZ,BUY,2.73546,8300,SIGNAL
2024-02-20,603183.SH,BUY,3.1563,7200,SIGNAL
2024-02-20,000518.SZ,BUY,2.06412,11000,SIGNAL
2024-02-20,002562.SZ,BUY,2.9358600000000004,7500,SIGNAL
2024-02-21,002620.SZ,SELL,2.9939999999999998,7700,TRAILING_STOP (1.6%)
2024-02-21,000757.SZ,SELL,2.7754380000000003,8300,TRAILING_STOP (1.4%)
2024-02-22,002427.SZ,BUY,3.8176200000000002,6000,SIGNAL
2024-02-22,002620.SZ,BUY,3.31662,6900,SIGNAL
2024-02-26,603330.SH,SELL,5.7385,4000,SIGNAL_LOST (13.8%)
2024-02-26,000757.SZ,BUY,3.29658,7000,SIGNAL
2024-02-27,603183.SH,SELL,3.6027799999999996,7200,SIGNAL_LOST (14.1%)
2024-02-27,000518.SZ,SELL,2.4251400000000003,11000,SIGNAL_LOST (17.4%)
2024-02-27,002562.SZ,SELL,3.1736400000000002,7500,SIGNAL_LOST (8.0%)
2024-02-27,002427.SZ,SELL,3.8822200000000002,6000,SIGNAL_LOST (1.6%)
2024-02-27,002620.SZ,SELL,3.6427,6900,SIGNAL_LOST (9.7%)
2024-02-27,603095.SH,BUY,14.36868,1600,SIGNAL
2024-02-27,603897.SH,BUY,18.166259999999998,1300,SIGNAL
2024-02-27,000601.SZ,BUY,3.7474800000000004,6400,SIGNAL
2024-02-27,600889.SH,BUY,4.56912,5200,SIGNAL
2024-02-27,603190.SH,BUY,25.8015,900,SIGNAL
2024-02-27,603335.SH,BUY,5.10018,1400,SIGNAL
2024-02-28,000757.SZ,SELL,3.5728400000000002,7000,TRAILING_STOP (8.3%)
2024-02-28,603095.SH,SELL,14.45104,1600,STOP_LOSS (0.5%)
2024-02-28,603897.SH,SELL,17.72448,1300,STOP_LOSS (-2.5%)
2024-02-28,000601.SZ,SELL,3.75248,6400,STOP_LOSS (0.1%)
2024-02-28,600889.SH,SELL,4.40118,5200,STOP_LOSS (-3.8%)
2024-02-29,603897.SH,BUY,16.04202,1400,SIGNAL
2024-02-29,000659.SZ,BUY,2.07414,11500,SIGNAL
2024-02-29,000601.SZ,BUY,3.3867599999999998,7000,SIGNAL
2024-02-29,603331.SH,BUY,9.84966,2400,SIGNAL
2024-02-29,600889.SH,BUY,3.9579,6000,SIGNAL
2024-02-29,603190.SH,SELL,23.68990524,900,STOP_LOSS (-8.3%)
2024-02-29,603335.SH,SELL,4.6827812688,1400,STOP_LOSS (-8.3%)
2024-03-01,603190.SH,BUY,25.1502,900,SIGNAL
2024-03-01,603335.SH,BUY,4.8096,1200,SIGNAL
2024-03-04,000659.SZ,SELL,2.08582,11500,TRAILING_STOP (0.5%)
2024-03-05,603897.SH,SELL,17.05582,1400,SIGNAL_LOST (6.2%)
2024-03-05,000601.SZ,SELL,3.4830200000000002,7000,SIGNAL_LOST (2.8%)
2024-03-05,603331.SH,SELL,10.58878,2400,SIGNAL_LOST (7.4%)
2024-03-05,600889.SH,SELL,4.011959999999999,6000,SIGNAL_LOST (1.3%)
2024-03-05,603214.SH,BUY,13.126199999999999,1800,SIGNAL
2024-03-05,002868.SZ,BUY,20.62116,1100,SIGNAL
2024-03-05,000766.SZ,BUY,16.7334,1400,SIGNAL
2024-03-05,605259.SH,BUY,23.4468,1000,SIGNAL
2024-03-05,003027.SZ,BUY,17.94582,1300,SIGNAL
2024-03-06,603190.SH,SELL,24.48094,900,SIGNAL_LOST (-2.7%)
2024-03-06,603335.SH,SELL,4.65068,1200,SIGNAL_LOST (-3.4%)
2024-03-06,000504.SZ,BUY,8.58714,2700,SIGNAL
2024-03-06,605178.SH,BUY,18.67728,500,SIGNAL
2024-03-07,003027.SZ,SELL,17.05582,1300,STOP_LOSS (-5.0%)
2024-03-07,605178.SH,SELL,17.23546,500,STOP_LOSS (-7.8%)
2024-03-08,003027.SZ,BUY,16.42278,1400,SIGNAL
2024-03-08,605178.SH,BUY,16.663259999999998,400,SIGNAL
2024-03-08,603214.SH,SELL,12.475,1800,TRAILING_STOP (-5.0%)
2024-03-11,603214.SH,BUY,12.34464,1900,SIGNAL
2024-03-12,002868.SZ,SELL,20.7584,1100,SIGNAL_LOST (0.6%)
2024-03-12,000766.SZ,SELL,17.08576,1400,SIGNAL_LOST (2.0%)
2024-03-12,605259.SH,SELL,24.3512,1000,SIGNAL_LOST (3.8%)
2024-03-12,000504.SZ,SELL,8.7824,2700,SIGNAL_LOST (2.2%)
2024-03-12,002805.SZ,BUY,12.48492,1900,SIGNAL
2024-03-12,001283.SZ,BUY,39.278400000000005,600,SIGNAL
2024-03-12,001301.SZ,BUY,33.6672,700,SIGNAL
2024-03-12,000782.SZ,BUY,4.74948,5000,SIGNAL
2024-03-13,003027.SZ,SELL,17.065800000000003,1400,SIGNAL_LOST (3.8%)
2024-03-13,605178.SH,SELL,16.74644,400,SIGNAL_LOST (0.4%)
2024-03-13,600984.SH,BUY,2.81562,8500,SIGNAL
2024-03-13,603810.SH,BUY,11.0721,600,SIGNAL
2024-03-15,001301.SZ,SELL,31.22742,700,STOP_LOSS (-7.3%)
2024-03-18,603214.SH,SELL,12.64466,1900,SIGNAL_LOST (2.3%)
2024-03-18,002846.SZ,BUY,8.3667,2800,SIGNAL
2024-03-18,603520.SH,BUY,12.90576,1700,SIGNAL
2024-03-19,002805.SZ,SELL,12.14566,1900,SIGNAL_LOST (-2.8%)
2024-03-19,001283.SZ,SELL,40.119600000000005,600,SIGNAL_LOST (2.1%)
2024-03-19,000782.SZ,SELL,4.6906,5000,SIGNAL_LOST (-1.3%)
2024-03-19,600984.SH,SELL,2.8542799999999997,8500,SIGNAL_LOST (1.3%)
2024-03-19,603810.SH,SELL,10.98798,600,SIGNAL_LOST (-0.9%)
2024-03-19,605008.SH,BUY,14.11818,1700,SIGNAL
2024-03-19,603669.SH,BUY,4.4589,5400,SIGNAL
2024-03-19,002938.SZ,BUY,24.088079999999998,1000,SIGNAL
2024-03-19,603578.SH,BUY,13.81758,1700,SIGNAL
2024-03-19,605178.SH,BUY,18.09612,300,SIGNAL
2024-03-22,603520.SH,SELL,12.694560000000001,1700,TRAILING_STOP (-1.7%)
2024-03-25,002846.SZ,SELL,8.90216,2800,SIGNAL_LOST (6.3%)
2024-03-25,600633.SH,BUY,12.21438,1900,SIGNAL
2024-03-25,002621.SZ,BUY,2.51502,9500,SIGNAL
2024-03-25,603669.SH,SELL,4.17164,5400,STOP_LOSS (-6.5%)
2024-03-26,605008.SH,SELL,14.101740000000001,1700,SIGNAL_LOST (-0.2%)
2024-03-26,002938.SZ,SELL,23.1536,1000,SIGNAL_LOST (-4.0%)
2024-03-26,603578.SH,SELL,13.473,1700,SIGNAL_LOST (-2.6%)
2024-03-26,003029.SZ,BUY,18.84762,1200,SIGNAL
2024-03-26,600198.SH,BUY,6.7134,3500,SIGNAL
2024-03-26,603607.SH,BUY,16.032,1400,SIGNAL
2024-03-26,603559.SH,BUY,4.909800000000001,4800,SIGNAL
2024-03-26,605178.SH,SELL,19.97996,300,TRAILING_STOP (10.3%)
2024-03-26,002621.SZ,SELL,2.37524,9500,STOP_LOSS (-5.6%)
2024-03-27,600984.SH,BUY,3.32664,7000,SIGNAL
2024-03-27,002828.SZ,BUY,9.40878,600,SIGNAL
2024-03-27,600633.SH,SELL,11.477,1900,STOP_LOSS (-6.1%)
2024-03-27,003029.SZ,SELL,18.2634,1200,STOP_LOSS (-3.2%)
2024-03-27,603607.SH,SELL,15.67858,1400,STOP_LOSS (-2.3%)
2024-03-28,603626.SH,BUY,8.50698,2700,SIGNAL
2024-03-28,003029.SZ,BUY,16.6833,1300,SIGNAL
2024-03-28,603256.SH,BUY,7.12422,2900,SIGNAL
2024-03-28,600984.SH,SELL,3.0543877824,7000,STOP_LOSS (-8.3%)
2024-03-28,002828.SZ,SELL,8.71254,600,STOP_LOSS (-7.5%)
2024-03-29,600984.SH,BUY,3.1062000000000003,7400,SIGNAL
2024-03-29,600198.SH,SELL,6.796379999999999,3500,TRAILING_STOP (1.2%)
2024-03-29,603626.SH,SELL,7.810768756800001,2700,STOP_LOSS (-8.3%)
2024-04-01,603626.SH,BUY,7.8456600000000005,2900,SIGNAL
2024-04-01,002828.SZ,BUY,9.19836,2500,SIGNAL
2024-04-02,603559.SH,SELL,4.770440000000001,4800,SIGNAL_LOST (-2.9%)
2024-04-02,003029.SZ,SELL,17.904120000000002,1300,SIGNAL_LOST (7.2%)
2024-04-02,603256.SH,SELL,7.7844,2900,SIGNAL_LOST (9.2%)
2024-04-02,002387.SZ,BUY,8.83764,2600,SIGNAL
2024-04-02,002568.SZ,BUY,19.8396,1100,SIGNAL
2024-04-02,002928.SZ,BUY,5.9619,3900,SIGNAL
2024-04-02,603626.SH,SELL,8.253459999999999,2900,TRAILING_STOP (5.1%)
2024-04-03,600984.SH,SELL,3.11376,7400,SIGNAL_LOST (0.2%)
2024-04-03,603991.SH,BUY,38.53692,600,SIGNAL
2024-04-03,603876.SH,BUY,10.55106,2200,SIGNAL
2024-04-03,002387.SZ,SELL,8.363240000000001,2600,STOP_LOSS (-5.4%)
2024-04-08,002828.SZ,SELL,10.06982,2500,SIGNAL_LOST (9.4%)
2024-04-08,002387.SZ,BUY,8.39676,2800,SIGNAL
2024-04-08,000546.SZ,BUY,6.17232,3800,SIGNAL
2024-04-08,603991.SH,SELL,36.13758,600,STOP_LOSS (-6.3%)
2024-04-09,002568.SZ,SELL,20.668580000000002,1100,SIGNAL_LOST (4.1%)
2024-04-09,002928.SZ,SELL,5.708559999999999,3900,SIGNAL_LOST (-4.3%)
2024-04-09,603876.SH,SELL,10.39916,2200,SIGNAL_LOST (-1.5%)
2024-04-09,002729.SZ,BUY,14.629199999999999,1500,SIGNAL
2024-04-09,605133.SH,BUY,22.72536,1000,SIGNAL
2024-04-09,600650.SH,BUY,8.99796,2500,SIGNAL
2024-04-09,600213.SH,BUY,7.014,3300,SIGNAL
2024-04-09,002387.SZ,SELL,7.984,2800,STOP_LOSS (-5.0%)
2024-04-10,002355.SZ,BUY,4.6091999999999995,4900,SIGNAL
2024-04-10,002729.SZ,SELL,13.95204,1500,STOP_LOSS (-4.7%)
2024-04-10,600650.SH,SELL,8.483,2500,STOP_LOSS (-5.8%)
2024-04-10,600213.SH,SELL,6.676620000000001,3300,STOP_LOSS (-4.9%)
2024-04-11,002729.SZ,BUY,13.36668,1700,SIGNAL
2024-04-11,600744.SH,BUY,3.73746,6100,SIGNAL
2024-04-11,600650.SH,BUY,8.2665,2600,SIGNAL
2024-04-11,002355.SZ,SELL,4.38122,4900,STOP_LOSS (-5.0%)
2024-04-12,002355.SZ,BUY,4.4589,4900,SIGNAL
2024-04-12,000546.SZ,SELL,6.00796,3800,TRAILING_STOP (-2.7%)
2024-04-15,600213.SH,BUY,5.88174,3800,SIGNAL
2024-04-15,605133.SH,SELL,23.7524,1000,TRAILING_STOP (4.4%)
2024-04-15,002729.SZ,SELL,13.13368,1700,STOP_LOSS (-1.8%)
2024-04-15,600744.SH,SELL,3.4315862736000002,6100,STOP_LOSS (-8.3%)
2024-04-15,600650.SH,SELL,8.14368,2600,STOP_LOSS (-1.6%)
2024-04-15,002355.SZ,SELL,4.16166,4900,STOP_LOSS (-6.7%)
2024-04-16,002812.SZ,BUY,45.31044,400,SIGNAL
2024-04-16,600816.SH,BUY,2.96592,7500,SIGNAL
2024-04-16,000733.SZ,BUY,50.9517,400,SIGNAL
2024-04-16,600173.SH,BUY,4.58916,4800,SIGNAL
2024-04-16,600603.SH,BUY,8.08614,2700,SIGNAL
2024-04-16,600213.SH,SELL,5.4989799999999995,3800,STOP_LOSS (-6.6%)
2024-04-17,002423.SZ,BUY,7.8156,2700,SIGNAL
2024-04-17,600173.SH,SELL,4.2135831456,4800,STOP_LOSS (-8.3%)
2024-04-18,600173.SH,BUY,3.9579,5600,SIGNAL
2024-04-19,002812.SZ,SELL,42.494839999999996,400,STOP_LOSS (-6.3%)
2024-04-19,600173.SH,SELL,3.92214,5600,TRAILING_STOP (-1.0%)
2024-04-22,002812.SZ,BUY,40.91166,500,SIGNAL
2024-04-22,002900.SZ,BUY,10.51098,1900,SIGNAL
2024-04-22,600603.SH,SELL,8.17362,2700,STOP_LOSS (1.0%)
2024-04-23,600816.SH,SELL,2.91416,7500,SIGNAL_LOST (-1.8%)
2024-04-23,000733.SZ,SELL,53.393,400,SIGNAL_LOST (4.7%)
2024-04-23,002423.SZ,SELL,7.85426,2700,SIGNAL_LOST (0.4%)
2024-04-23,600071.SH,BUY,17.17428,1200,SIGNAL
2024-04-23,603267.SH,BUY,33.45678,600,SIGNAL
2024-04-23,603678.SH,BUY,22.044,900,SIGNAL
2024-04-23,002323.SZ,BUY,1.56312,14000,SIGNAL
2024-04-24,002812.SZ,SELL,38.45294,500,STOP_LOSS (-6.1%)
2024-04-24,002900.SZ,SELL,9.7804,1900,STOP_LOSS (-7.0%)
2024-04-24,002323.SZ,SELL,1.5668600000000001,14000,STOP_LOSS (0.2%)
2024-04-25,002982.SZ,BUY,15.84162,1300,SIGNAL
2024-04-25,600855.SH,BUY,9.20838,2300,SIGNAL
2024-04-25,001259.SZ,BUY,22.25442,900,SIGNAL
2024-04-30,600071.SH,SELL,17.63466,1200,SIGNAL_LOST (2.6%)
2024-04-30,603267.SH,SELL,34.490880000000004,600,SIGNAL_LOST (3.0%)
2024-04-30,603678.SH,SELL,21.946019999999997,900,SIGNAL_LOST (-0.5%)
2024-04-30,002982.SZ,SELL,16.47698,1300,SIGNAL_LOST (3.9%)
2024-04-30,600855.SH,SELL,8.74248,2300,SIGNAL_LOST (-5.1%)
2024-04-30,001259.SZ,SELL,22.41508,900,SIGNAL_LOST (0.6%)
2024-04-30,002476.SZ,BUY,3.9579,5500,SIGNAL
2024-04-30,002795.SZ,BUY,4.3086,5000,SIGNAL
2024-04-30,002490.SZ,BUY,2.41482,9000,SIGNAL
2024-04-30,603839.SH,BUY,5.4609000000000005,4000,SIGNAL
2024-04-30,600340.SH,BUY,1.21242,18100,SIGNAL
2024-04-30,600800.SH,BUY,2.58516,6500,SIGNAL
2024-05-07,002476.SZ,SELL,4.12174,5500,SIGNAL_LOST (4.1%)
2024-05-07,002490.SZ,SELL,2.45508,9000,SIGNAL_LOST (1.6%)
2024-05-07,603839.SH,SELL,5.469040000000001,4000,SIGNAL_LOST (0.1%)
2024-05-07,600340.SH,SELL,1.21756,18100,SIGNAL_LOST (0.3%)
2024-05-07,600800.SH,SELL,2.60478,6500,SIGNAL_LOST (0.7%)
2024-05-07,002946.SZ,BUY,11.312579999999999,1900,SIGNAL
2024-05-07,000799.SZ,BUY,57.114,300,SIGNAL
2024-05-07,603666.SH,BUY,22.63518,900,SIGNAL
2024-05-07,600715.SH,BUY,1.7034,13000,SIGNAL
2024-05-07,002759.SZ,BUY,10.04004,2200,SIGNAL
2024-05-08,002795.SZ,SELL,4.97004,5000,TRAILING_STOP (15.3%)
2024-05-09,600984.SH,BUY,3.08616,7200,SIGNAL
2024-05-13,603666.SH,SELL,21.107699999999998,900,STOP_LOSS (-6.8%)
2024-05-13,600715.SH,SELL,1.563993744,13000,STOP_LOSS (-8.3%)
