date,assets,market,positions,max_assets,dd
2023-08-07,347033.05643513706,BULL,8,1030554.0263425,0.6632558336928934
2023-08-08,343233.42438393703,BULL,10,1030554.0263425,0.666942813661023
2023-08-09,342753.12199733703,BULL,8,1030554.0263425,0.6674088759676297
2023-08-10,349045.28292953706,BULL,10,1030554.0263425,0.6613032660031222
2023-08-11,344342.28772953706,BULL,9,1030554.0263425,0.6658668260686641
2023-08-14,342941.60574683704,BULL,7,1030554.0263425,0.6672259804137023
2023-08-15,338904.349407237,BULL,9,1030554.0263425,0.6711435395483054
2023-08-16,336840.42767923704,BULL,8,1030554.0263425,0.6731462698033363
2023-08-17,338135.89132483705,BULL,7,1030554.0263425,0.6718892142657458
2023-08-18,331904.9616704371,BULL,7,1030554.0263425,0.6779354083469177
2023-08-21,334768.871506437,BULL,9,1030554.0263425,0.6751564081559582
2023-08-22,342397.96345931705,BULL,8,1030554.0263425,0.6677535047099775
2023-08-23,334766.22762471705,BULL,9,1030554.0263425,0.6751589736514609
2023-08-24,335259.1032407171,BULL,5,1030554.0263425,0.6746807108885184
2023-08-25,329563.33036087704,BULL,8,1030554.0263425,0.6802076146065649
2023-08-28,334474.25696783257,BULL,4,1030554.0263425,0.6754422879168185
2023-08-29,337594.90792303253,BULL,8,1030554.0263425,0.6724141585073635
2023-08-30,331561.81005343253,BULL,9,1030554.0263425,0.6782683861513151
2023-08-31,327782.3245302326,BULL,8,1030554.0263425,0.6819358168988459
2023-09-01,328074.2116832859,BULL,7,1030554.0263425,0.6816525836615849
2023-09-04,336046.71250168583,BULL,9,1030554.0263425,0.6739164527896355
2023-09-05,334892.0378292859,BULL,9,1030554.0263425,0.6750368934874394
2023-09-06,334938.8324562859,BULL,9,1030554.0263425,0.6749914862348319
2023-09-07,329624.8324562859,BULL,9,1030554.0263425,0.6801479359348633
2023-09-08,328385.1026162859,BULL,8,1030554.0263425,0.681350910071406
2023-09-11,326364.2081976859,BULL,7,1030554.0263425,0.68331188869741
2023-09-12,328172.9651186859,BULL,9,1030554.0263425,0.6815567580834242
2023-09-13,326374.9651186859,BULL,9,1030554.0263425,0.6833014506992797
2023-09-14,321370.9651186859,BULL,9,1030554.0263425,0.688157091327612
2023-09-15,323516.9651186859,BULL,9,1030554.0263425,0.686074716269978
2023-09-18,322541.7754522459,BULL,7,1030554.0263425,0.6870209933612441
2023-09-19,322427.81830344594,BULL,9,1030554.0263425,0.6871315718907409
2023-09-20,318824.0619610459,BULL,8,1030554.0263425,0.6906284835036041
2023-09-21,320391.2264518459,BULL,9,1030554.0263425,0.6891077825498056
2023-09-22,321563.1901993659,BULL,7,1030554.0263425,0.6879705653660745
2023-09-25,325820.1956605659,BULL,9,1030554.0263425,0.6838397722660674
2023-09-26,320238.5113369659,BULL,8,1030554.0263425,0.6892559699431652
2023-09-27,320965.5807773659,BULL,9,1030554.0263425,0.688550456770818
2023-09-28,320609.5807773659,BULL,9,1030554.0263425,0.6888959020273501
2023-10-09,322835.0444381659,BULL,8,1030554.0263425,0.6867364192599127
2023-10-10,317529.90060456586,BULL,9,1030554.0263425,0.6918842753625454
2023-10-11,314610.9924077659,BULL,8,1030554.0263425,0.6947166433143347
2023-10-12,315445.2748081659,BULL,8,1030554.0263425,0.6939070958485305
2023-10-13,314096.99552848586,BULL,6,1030554.0263425,0.6952154011340526
2023-10-16,317078.8414544859,BULL,8,1030554.0263425,0.6923219614406647
2023-10-17,312962.25755308586,BULL,8,1030554.0263425,0.6963164962211555
2023-10-18,314496.6176882859,BULL,8,1030554.0263425,0.694827627034311
2023-10-19,308725.04963328585,BULL,7,1030554.0263425,0.7004280787403547
2023-10-20,310532.53170559625,BULL,7,1030554.0263425,0.698674185178146
2023-10-23,309580.67764959624,BULL,8,1030554.0263425,0.6995978185167864
2023-10-24,307755.55179599626,BULL,9,1030554.0263425,0.701368832754708
2023-10-25,311932.7005799963,BULL,9,1030554.0263425,0.697315528728693
2023-10-26,310335.9879255963,BULL,8,1030554.0263425,0.6988649017975332
2023-10-27,309617.1986307963,BULL,7,1030554.0263425,0.6995623803153272
2023-10-30,309466.0468749963,BULL,9,1030554.0263425,0.6997090507003204
2023-10-31,306749.44700819626,BULL,9,1030554.0263425,0.7023451083909992
2023-11-01,305371.4842315563,BULL,9,1030554.0263425,0.7036822171125384
2023-11-02,301297.9785043563,BULL,10,1030554.0263425,0.7076349509072499
2023-11-03,304788.0216483563,BULL,9,1030554.0263425,0.7042483811061631
2023-11-06,309684.99857515626,BULL,9,1030554.0263425,0.6994965905142814
2023-11-07,309928.2274247563,BULL,9,1030554.0263425,0.6992605729515116
2023-11-08,312846.2274247563,BULL,9,1030554.0263425,0.696429086270162
2023-11-09,313327.2274247563,BULL,9,1030554.0263425,0.6959623470331061
2023-11-10,312376.1676039563,BULL,8,1030554.0263425,0.6968852096841553
2023-11-13,312788.7088363563,BULL,9,1030554.0263425,0.6964848995384911
2023-11-14,312331.9504839563,BULL,9,1030554.0263425,0.6969281158480921
2023-11-15,309942.9504839563,BULL,9,1030554.0263425,0.6992462864038647
2023-11-16,308027.83773195633,BULL,8,1030554.0263425,0.7011046195946018
2023-11-17,308392.59773195634,BULL,9,1030554.0263425,0.7007506740559146
2023-11-20,309626.0514573563,BULL,9,1030554.0263425,0.6995537899587484
2023-11-21,306852.7972005563,BULL,8,1030554.0263425,0.702244822341245
2023-11-22,304519.62892215635,BULL,9,1030554.0263425,0.7045088164829987
2023-11-23,305364.62892215635,BULL,9,1030554.0263425,0.7036888691746572
2023-11-24,304363.0307717563,BULL,8,1030554.0263425,0.7046607717870362
2023-11-27,304434.9489767563,BULL,8,1030554.0263425,0.7045909858241836
2023-11-28,306260.81048835634,BULL,9,1030554.0263425,0.702819257739165
2023-11-29,303525.81048835634,BULL,9,1030554.0263425,0.7054731700330276
2023-11-30,303376.16222915635,BULL,7,1030554.0263425,0.7056183814973223
2023-12-01,304005.49660815636,BULL,9,1030554.0263425,0.7050077057220467
2023-12-04,304816.09965095634,BULL,9,1030554.0263425,0.7042211355645589
2023-12-05,297454.96460535633,BULL,9,1030554.0263425,0.7113640265313965
2023-12-06,294508.43386175635,BULL,9,1030554.0263425,0.7142231980724145
2023-12-07,294921.43386175635,BULL,9,1030554.0263425,0.7138224427607636
2023-12-08,292806.55062015634,BULL,8,1030554.0263425,0.7158746236144989
2023-12-11,292285.14386555634,BULL,7,1030554.0263425,0.7163805716203988
2023-12-12,292087.79438955634,BULL,8,1030554.0263425,0.7165720700483855
2023-12-13,288122.00640875637,BULL,7,1030554.0263425,0.7204202797292256
2023-12-14,286313.78158283635,BULL,7,1030554.0263425,0.7221748940237693
2023-12-15,289491.63001783635,BULL,7,1030554.0263425,0.7190912629343073
2023-12-18,289664.44161043636,BULL,8,1030554.0263425,0.7189235748867302
2023-12-19,288816.08220443636,BULL,8,1030554.0263425,0.7197467820008792
2023-12-20,288806.8614524363,BULL,7,1030554.0263425,0.7197557293745872
2023-12-21,285251.1626469963,BULL,7,1030554.0263425,0.723206008267834
2023-12-22,280853.2870333963,BULL,7,1030554.0263425,0.7274734949800138
2023-12-25,276381.65740995633,BULL,4,1030554.0263425,0.7318125490316583
2023-12-26,275079.18253195635,BULL,8,1030554.0263425,0.7330764079315382
2023-12-27,271519.45782795636,BULL,7,1030554.0263425,0.7365305933628771
2023-12-28,272385.75321715634,BULL,6,1030554.0263425,0.7356899820343528
2023-12-29,273419.25508915633,BULL,8,1030554.0263425,0.7346871215868825
2024-01-02,271848.25508915633,BULL,8,1030554.0263425,0.7362115443341067
2024-01-03,270693.25508915633,BULL,8,1030554.0263425,0.7373323007141475
2024-01-04,272928.25508915633,BULL,8,1030554.0263425,0.7351635643423804
2024-01-05,269214.64019635634,BULL,5,1030554.0263425,0.7387670774022244
2024-01-08,265373.79414595634,BULL,7,1030554.0263425,0.742494049450484
2024-01-09,263924.6634019563,BULL,8,1030554.0263425,0.7439002161403985
2024-01-10,261434.56153955634,BULL,7,1030554.0263425,0.746316491074802
2024-01-11,262830.8302463563,BULL,7,1030554.0263425,0.7449616191601723
2024-01-12,259631.83978315635,BULL,8,1030554.0263425,0.7480657654556881
2024-01-15,259599.95786575633,BULL,8,1030554.0263425,0.7480967021330336
2024-01-16,257951.11056035632,BULL,8,1030554.0263425,0.7496966641566181
2024-01-17,253674.95783635633,BULL,6,1030554.0263425,0.7538460368383941
2024-01-18,258726.99368715633,BULL,8,1030554.0263425,0.7489437845336508
2024-01-19,254077.99368715633,BULL,8,1030554.0263425,0.7534549502572953
2024-01-22,250845.57250587633,BULL,2,1030554.0263425,0.7565915361117527
2024-01-23,252803.63812147634,BULL,6,1030554.0263425,0.754691523530608
2024-01-24,250593.55867827634,BULL,7,1030554.0263425,0.7568360781941259
2024-01-25,249526.4304732403,BULL,5,1030554.0263425,0.757871568015871
2024-01-26,247117.18128984032,BULL,8,1030554.0263425,0.7602093874040992
2024-01-29,242738.72015079518,BULL,2,1030554.0263425,0.7644580352450905
2024-01-30,239844.58458119517,BULL,8,1030554.0263425,0.767266365032391
2024-01-31,234217.2754017344,BULL,2,1030554.0263425,0.7727268348725141
2024-02-01,234724.0683545344,BULL,6,1030554.0263425,0.7722350673961416
2024-02-02,231943.3680193344,BULL,3,1030554.0263425,0.7749333250945457
2024-02-05,224496.4795069344,BULL,5,1030554.0263425,0.7821594270960385
2024-02-06,225589.9214143332,BULL,3,1030554.0263425,0.7810984037246783
2024-02-07,226384.2560489332,BULL,6,1030554.0263425,0.7803276196470894
2024-02-08,228196.94623990983,BULL,6,1030554.0263425,0.778568672377328
2024-02-19,228918.65816790983,BULL,7,1030554.0263425,0.7778683578770186
2024-02-20,230010.69960870984,BULL,7,1030554.0263425,0.7768086934510051
2024-02-21,231553.76306038984,BULL,5,1030554.0263425,0.7753113789849636
2024-02-22,234189.62794098983,BULL,7,1030554.0263425,0.7727536626370349
2024-02-23,241424.62794098983,BULL,7,1030554.0263425,0.7657331670443124
2024-02-26,241974.28192298982,BULL,7,1030554.0263425,0.7651998092892117
2024-02-27,243024.01527658984,BULL,8,1030554.0263425,0.7641811985936369
2024-02-28,240327.93097578984,BULL,3,1030554.0263425,0.7667973489670128
2024-02-29,246015.84118684888,BULL,6,1030554.0263425,0.7612780748041184
2024-03-01,246909.3506328489,BULL,8,1030554.0263425,0.7604110562653901
2024-03-04,245049.0910888489,BULL,7,1030554.0263425,0.7622161625445846
2024-03-05,240606.4997242489,BULL,8,1030554.0263425,0.7665270392682116
2024-03-06,242008.8714560489,BULL,8,1030554.0263425,0.765166245272018
2024-03-07,238842.1205382489,BULL,6,1030554.0263425,0.7682391078651991
2024-03-08,241471.0629706489,BULL,7,1030554.0263425,0.7656881087276476
2024-03-11,243762.2105258489,BULL,8,1030554.0263425,0.7634648894721453
2024-03-12,241853.1312902489,BULL,8,1030554.0263425,0.7653173680291168
2024-03-13,240042.15447524888,BULL,8,1030554.0263425,0.7670746527213392
2024-03-14,239211.15447524888,BULL,8,1030554.0263425,0.7678810151038621
2024-03-15,239778.86112004888,BULL,7,1030554.0263425,0.7673301399141208
2024-03-18,242615.33327124888,BULL,8,1030554.0263425,0.7645777639312072
2024-03-19,239436.36348244888,BULL,8,1030554.0263425,0.7676624831283971
2024-03-20,242771.36348244888,BULL,8,1030554.0263425,0.7644263597280199
2024-03-21,242563.36348244888,BULL,8,1030554.0263425,0.7646281929116115
2024-03-22,241524.85088084888,BULL,7,1030554.0263425,0.7656359155297897
2024-03-25,237019.6505540489,BULL,7,1030554.0263425,0.7700075449753505
2024-03-26,235950.48144444887,BULL,6,1030554.0263425,0.7710450151926029
2024-03-27,234237.60158684888,BULL,5,1030554.0263425,0.772707111321303
2024-03-28,236070.15251786745,BULL,6,1030554.0263425,0.770928892145815
2024-03-29,233271.88127271275,BULL,5,1030554.0263425,0.7736441998090978
2024-04-01,237883.84277851274,BULL,7,1030554.0263425,0.7691689744566064
2024-04-02,237749.70831871274,BULL,6,1030554.0263425,0.7692991320770429
2024-04-03,239416.74297511275,BULL,6,1030554.0263425,0.7676815219238747
2024-04-08,234629.52157351276,BULL,6,1030554.0263425,0.7723268110394682
2024-04-09,230748.15675631276,BULL,6,1030554.0263425,0.7760931005478167
2024-04-10,229210.37250751277,BULL,4,1030554.0263425,0.7775852923296078
2024-04-11,229894.30969651276,BULL,6,1030554.0263425,0.7769216326169508
2024-04-12,226395.12891511276,BULL,6,1030554.0263425,0.7803170691413404
2024-04-15,225104.98357305763,BULL,2,1030554.0263425,0.781568964053278
2024-04-16,218811.2057332576,BULL,6,1030554.0263425,0.7876761429870571
2024-04-17,223111.77403685852,BULL,6,1030554.0263425,0.7835030786025882
2024-04-18,222125.88476485852,BULL,7,1030554.0263425,0.7844597380758416
2024-04-19,222258.6352288585,BULL,5,1030554.0263425,0.7843309234182819
2024-04-22,220362.93420205853,BULL,6,1030554.0263425,0.7861704204056723
2024-04-23,217365.0943352585,BULL,7,1030554.0263425,0.7890793798490112
2024-04-24,217709.5681192585,BULL,4,1030554.0263425,0.7887451190774314
2024-04-25,216192.66941185851,BULL,7,1030554.0263425,0.790217044535608
2024-04-26,215664.66941185851,BULL,7,1030554.0263425,0.7907293903093409
2024-04-29,220152.66941185851,BULL,7,1030554.0263425,0.7863744512326113
2024-04-30,217135.4472698585,BULL,7,1030554.0263425,0.7893022183024352
2024-05-06,222899.4472698585,BULL,7,1030554.0263425,0.7837091102725177
2024-05-07,223217.2933694585,BULL,7,1030554.0263425,0.7834006877236019
2024-05-08,221464.6132094585,BULL,6,1030554.0263425,0.7851014041491351
2024-05-09,225271.5951038585,BULL,7,1030554.0263425,0.7814072922471019
2024-05-10,221711.5951038585,BULL,7,1030554.0263425,0.7848617448124222
2024-05-13,220319.62470364087,BULL,4,1030554.0263425,0.7862124458573329
2024-05-14,223230.48255404088,BULL,6,1030554.0263425,0.7833878895740191
2024-05-15,222197.85470244088,BULL,6,1030554.0263425,0.7843899019141822
2024-05-16,219669.8488608409,BULL,7,1030554.0263425,0.7868429570447046
2024-05-17,220421.3894448409,BULL,5,1030554.0263425,0.7861136982530358
2024-05-20,222050.2473708409,BULL,7,1030554.0263425,0.7845331329606164
2024-05-21,218531.45999284086,BULL,7,1030554.0263425,0.787947594782175
2024-05-22,218577.45999284086,BULL,7,1030554.0263425,0.7879029585973423
2024-05-23,219125.54259444086,BULL,6,1030554.0263425,0.7873711256341106
2024-05-24,216158.13389764086,BULL,5,1030554.0263425,0.7902505561355192
2024-05-27,215917.76644804084,BULL,4,1030554.0263425,0.7904837971335221
2024-05-28,212945.73958844086,BULL,7,1030554.0263425,0.7933677088777203
2024-05-29,214132.48888404085,BULL,7,1030554.0263425,0.7922161445101424
2024-05-30,214425.48888404085,BULL,7,1030554.0263425,0.7919318314197945
2024-05-31,213391.48888404085,BULL,7,1030554.0263425,0.7929351752266881
2024-06-03,211276.72305484084,BULL,6,1030554.0263425,0.7949872421490847
2024-06-04,207427.48094944085,BULL,7,1030554.0263425,0.7987223613247975
2024-06-05,204878.19999102832,BULL,5,1030554.0263425,0.8011960608041544
2024-06-06,203767.0578994283,BULL,4,1030554.0263425,0.8022742595818968
2024-06-07,202153.98602421046,BULL,6,1030554.0263425,0.8038395068508272
2024-06-11,204268.60714181047,BULL,5,1030554.0263425,0.8017875803495985
2024-06-12,205522.01999181046,BULL,6,1030554.0263425,0.8005713288790682
2024-06-13,204338.59464481045,BULL,7,1030554.0263425,0.8017196678469922
2024-06-14,203987.59464481045,BULL,7,1030554.0263425,0.8020602613443033
2024-06-17,203236.48909281046,BULL,6,1030554.0263425,0.8027890980018687
2024-06-18,202595.77850721046,BULL,7,1030554.0263425,0.8034108127001984
2024-06-19,202375.77850721046,BULL,7,1030554.0263425,0.8036242901059204
2024-06-20,200300.75539521046,BULL,6,1030554.0263425,0.8056377926093887
2024-06-21,199507.85927313045,BULL,6,1030554.0263425,0.8064071808237011
2024-06-24,196704.65495313046,BULL,6,1030554.0263425,0.8091272753052574
2024-06-25,196523.58105133046,BULL,7,1030554.0263425,0.809302980699804
2024-06-26,198674.44920253046,BULL,6,1030554.0263425,0.8072158818226752
2024-06-27,198864.01999773047,BULL,7,1030554.0263425,0.8070319314519481
2024-06-28,199028.01999773047,BULL,7,1030554.0263425,0.8068727937495007
2024-07-01,199323.14662773046,BULL,6,1030554.0263425,0.8065864170798104
2024-07-02,200529.9318217305,BULL,6,1030554.0263425,0.8054154108412699
2024-07-03,203477.5440277305,BULL,7,1030554.0263425,0.8025551899012177
2024-07-04,201031.5684967305,BULL,5,1030554.0263425,0.8049286467685697
2024-07-05,201612.1171645305,BULL,6,1030554.0263425,0.8043653102981273
2024-07-08,201140.3114093305,BULL,6,1030554.0263425,0.8048231278827856
2024-07-09,202599.1835905305,BULL,6,1030554.0263425,0.803407508571319
2024-07-10,200184.3998119305,BULL,7,1030554.0263425,0.8057506984642063
2024-07-11,201509.3998119305,BULL,7,1030554.0263425,0.8044649822706532
2024-07-12,200984.3998119305,BULL,7,1030554.0263425,0.8049744169888535
2024-07-15,199064.2100647305,BULL,6,1030554.0263425,0.8068376766512458
2024-07-16,194969.4431307305,BULL,7,1030554.0263425,0.8108110412971854
2024-07-17,194271.1336107305,BULL,6,1030554.0263425,0.8114886472277336
2024-07-18,193204.2097585385,BULL,5,1030554.0263425,0.8125239387553196
2024-07-19,193892.2439817385,BULL,7,1030554.0263425,0.811856303477971
2024-07-22,192778.2439817385,BULL,7,1030554.0263425,0.8129372754323998
2024-07-23,189139.1694623385,BULL,7,1030554.0263425,0.8164684581034484
2024-07-24,189424.9117831385,BULL,6,1030554.0263425,0.8161911875154967
2024-07-25,190817.8813431385,BULL,7,1030554.0263425,0.8148395169340485
2024-07-26,192180.7677111385,BULL,6,1030554.0263425,0.813517037633437
2024-07-29,192127.99801753848,BULL,7,1030554.0263425,0.8135682428029392
2024-07-30,192414.0779611385,BULL,7,1030554.0263425,0.8132906446020808
2024-07-31,193703.0779611385,BULL,7,1030554.0263425,0.8120398610749184
2024-08-01,192680.0477444985,BULL,6,1030554.0263425,0.8130325603322983
2024-08-02,192120.4981474985,BULL,7,1030554.0263425,0.8135755203156636
2024-08-05,189028.6174016985,BULL,6,1030554.0263425,0.8165757324993695
2024-08-06,187040.3655882985,BULL,4,1030554.0263425,0.8185050363132185
2024-08-07,184270.77233845292,BULL,5,1030554.0263425,0.8211925162308653
2024-08-08,184482.38471154028,BULL,4,1030554.0263425,0.8209871777743863
2024-08-09,183004.71193314026,BULL,5,1030554.0263425,0.8224210402800178
2024-08-12,181540.48562274026,BULL,5,1030554.0263425,0.8238418549806276
2024-08-13,180701.0361225803,BULL,4,1030554.0263425,0.8246564163512131
2024-08-14,179812.2609645803,BULL,6,1030554.0263425,0.8255188409648496
2024-08-15,179237.30195458027,BULL,5,1030554.0263425,0.8260767535005374
2024-08-16,179434.60795458028,BULL,6,1030554.0263425,0.8258852972595674
2024-08-19,177969.30100258027,BULL,5,1030554.0263425,0.8273071605627468
2024-08-20,177571.90824278028,BULL,6,1030554.0263425,0.8276927713600868
2024-08-21,179366.66700578027,BULL,6,1030554.0263425,0.8259512238845317
2024-08-22,178615.96594498027,BULL,3,1030554.0263425,0.8266796680433152
2024-08-23,178495.0024501803,BULL,5,1030554.0263425,0.8267970451935741
2024-08-26,179071.1359893803,BULL,5,1030554.0263425,0.8262379929513111
2024-08-27,177983.49084738028,BULL,6,1030554.0263425,0.8272933914206763
2024-08-28,178245.5773369803,BULL,6,1030554.0263425,0.8270390753121553
2024-08-29,178228.5773369803,BULL,6,1030554.0263425,0.8270555712935066
2024-08-30,179546.5773369803,BULL,6,1030554.0263425,0.8257766475628627
2024-09-02,178638.4625569803,BULL,6,1030554.0263425,0.8266578384143728
2024-09-03,178878.0136863803,BULL,6,1030554.0263425,0.8264253895341814
2024-09-04,178678.2375743803,BULL,5,1030554.0263425,0.826619242652886
2024-09-05,178098.8973143803,BULL,6,1030554.0263425,0.8271814065425912
2024-09-06,176584.8973143803,BULL,6,1030554.0263425,0.8286505192346965
2024-09-09,179005.9573443803,BULL,6,1030554.0263425,0.8263012391696887
2024-09-10,177770.6710043803,BULL,6,1030554.0263425,0.8274999015478117
2024-09-11,176044.6710043803,BULL,6,1030554.0263425,0.8291747288308855
2024-09-12,175538.6710043803,BULL,6,1030554.0263425,0.8296657268640462
2024-09-13,175846.7737763803,BULL,4,1030554.0263425,0.8293667587710356
2024-09-18,174540.6986783803,BULL,6,1030554.0263425,0.8306341111510319
2024-09-19,176619.6986783803,BULL,6,1030554.0263425,0.8286167496669586
2024-09-20,176743.6986783803,BULL,6,1030554.0263425,0.828496426038279
2024-09-23,176874.6986783803,BULL,6,1030554.0263425,0.8283693099466899
2024-09-24,176602.0638151803,BULL,6,1030554.0263425,0.8286338616889869
2024-09-25,177378.0638151803,BULL,6,1030554.0263425,0.8278808686578946
2024-09-26,180549.0638151803,BULL,6,1030554.0263425,0.8248038829599647
2024-09-27,185316.0638151803,BULL,6,1030554.0263425,0.8201782157187056
2024-09-30,193548.9516151803,BULL,5,1030554.0263425,0.8121894178589574
2024-10-08,200639.2916679803,BULL,1,1030554.0263425,0.805309293312781
2024-10-09,192083.09866278028,BULL,7,1030554.0263425,0.8136118109746318
2024-10-10,193048.95403339405,BULL,2,1030554.0263425,0.8126745914345347
2024-10-11,189629.93900479403,BULL,6,1030554.0263425,0.8159922389728539
2024-10-14,191966.76300479405,BULL,7,1030554.0263425,0.8137246974949038
2024-10-15,190677.76300479405,BULL,7,1030554.0263425,0.8149754810220662
2024-10-16,190751.35189719402,BULL,7,1030554.0263425,0.8149040739046138
2024-10-17,192202.35189719402,BULL,7,1030554.0263425,0.8134960933786926
2024-10-18,193459.27728369404,BULL,6,1030554.0263425,0.8122764335118917
2024-10-21,194603.64654969404,BULL,7,1030554.0263425,0.811165992684193
2024-10-22,194030.600810694,BULL,7,1030554.0263425,0.8117220486738375
2024-10-23,195120.086266694,BULL,6,1030554.0263425,0.8106648644523885
2024-10-24,193297.49525889402,BULL,7,1030554.0263425,0.8124334189980134
2024-10-25,197492.49525889402,BULL,7,1030554.0263425,0.8083627930116317
2024-10-28,200694.472634494,BULL,7,1030554.0263425,0.80525574836016
2024-10-29,197070.02432689402,BULL,6,1030554.0263425,0.8087727384596151
2024-10-30,197443.614271694,BULL,6,1030554.0263425,0.8084102247677072
2024-10-31,199806.379874494,BULL,7,1030554.0263425,0.8061175108076388
2024-11-01,201531.379874494,BULL,7,1030554.0263425,0.8044436538764091
2024-11-04,203803.14617049403,BULL,6,1030554.0263425,0.8022392412615145
2024-11-05,208807.07701089402,BULL,7,1030554.0263425,0.7973836677423277
2024-11-06,209255.07701089402,BULL,7,1030554.0263425,0.7969489501161301
2024-11-07,209358.86705929402,BULL,6,1030554.0263425,0.7968482372512564
2024-11-08,211723.379059294,BULL,7,1030554.0263425,0.7945538286714444
2024-11-11,214089.505234414,BULL,6,1030554.0263425,0.792257853773828
2024-11-12,211751.96398881404,BULL,8,1030554.0263425,0.7945260912323686
2024-11-13,211868.60143481405,BULL,8,1030554.0263425,0.7944129118715407
2024-11-14,207885.02898041403,BULL,7,1030554.0263425,0.7982783787491367
2024-11-15,207046.53862299628,BULL,4,1030554.0263425,0.7990920094137934
2024-11-18,204591.54721179628,BULL,5,1030554.0263425,0.8014742148571247
2024-11-19,208160.7394245287,BULL,6,1030554.0263425,0.7980108426112272
2024-11-20,208507.37119132868,BULL,6,1030554.0263425,0.7976744878370577
2024-11-21,208777.16254612867,BULL,6,1030554.0263425,0.7974126952983807
2024-11-22,204502.71621812868,BULL,5,1030554.0263425,0.8015604121756513
2024-11-25,205377.0978197287,BULL,7,1030554.0263425,0.8007119543760121
2024-11-26,203022.31628212868,BULL,7,1030554.0263425,0.8029969209836892
2024-11-27,203214.0298313057,BULL,5,1030554.0263425,0.8028108913876889
2024-11-28,203001.8869259057,BULL,7,1030554.0263425,0.8030167446471759
2024-11-29,203970.8869259057,BULL,7,1030554.0263425,0.8020764737101547
2024-12-02,205545.71989790568,BULL,7,1030554.0263425,0.8005483316314815
2024-12-03,204449.10988290567,BULL,6,1030554.0263425,0.8016124291818953
2024-12-04,204333.11121206568,BULL,6,1030554.0263425,0.8017249887060686
2024-12-05,204469.9174646657,BULL,7,1030554.0263425,0.8015922385065612
2024-12-06,202950.8178246657,BULL,6,1030554.0263425,0.8030662996437453
2024-12-09,202878.4412784257,BULL,6,1030554.0263425,0.8031365303588655
2024-12-10,203893.41216002568,BULL,6,1030554.0263425,0.8021516514921047
2024-12-11,207061.26896642568,BULL,5,1030554.0263425,0.7990777157978811
2024-12-12,206212.9144586257,BULL,7,1030554.0263425,0.7999009181590526
2024-12-13,207175.3046538257,BULL,6,1030554.0263425,0.798967061058309
2024-12-16,206041.2372573457,BULL,6,1030554.0263425,0.8000675054479203
2024-12-17,199196.25152774568,BULL,7,1030554.0263425,0.8067095499740993
2024-12-18,200563.5602137685,BULL,3,1030554.0263425,0.8053827794690386
2024-12-19,198375.77129116852,BULL,7,1030554.0263425,0.8075057044847843
2024-12-20,200624.77129116852,BULL,7,1030554.0263425,0.8053233831871985
2024-12-23,196483.05426316848,BULL,4,1030554.0263425,0.809342305943436
2024-12-24,197069.21390388306,BULL,6,1030554.0263425,0.8087735248550784
2024-12-25,192406.80758428306,BULL,5,1030554.0263425,0.8132976994256703
2024-12-26,193185.1697972882,BULL,6,1030554.0263425,0.8125424142168322
2024-12-27,193752.0997972882,BULL,7,1030554.0263425,0.811992292645805
2024-12-30,194189.80251928818,BULL,6,1030554.0263425,0.8115675670023048
2024-12-31,192480.9412776882,BULL,6,1030554.0263425,0.813225763659558
2025-01-02,193096.5295690882,BULL,4,1030554.0263425,0.8126284264257355
2025-01-03,186052.4473024882,BULL,6,1030554.0263425,0.8194636646437646
2025-01-06,184942.95729089805,BULL,2,1030554.0263425,0.8205402603226227
2025-01-07,188591.85781109805,BULL,6,1030554.0263425,0.8169995429735769
2025-01-08,190531.85781109805,BULL,6,1030554.0263425,0.8151170603958462
2025-01-09,189926.36468309804,BULL,5,1030554.0263425,0.815704601769246
2025-01-10,186820.24745109805,BULL,7,1030554.0263425,0.8187186283535909
2025-01-13,186459.36504326403,BULL,4,1030554.0263425,0.8190688112635688
2025-01-14,189468.63204566404,BULL,6,1030554.0263425,0.8161487634781265
2025-01-15,187476.22804566403,BULL,7,1030554.0263425,0.8180820963739002
2025-01-16,187846.22804566403,BULL,7,1030554.0263425,0.8177230661915494
2025-01-17,187954.22804566403,BULL,7,1030554.0263425,0.8176182681923768
2025-01-20,188692.18337066402,BULL,7,1030554.0263425,0.8169021918818324
2025-01-21,187188.124332864,BULL,7,1030554.0263425,0.818361658342934
2025-01-22,184426.3721995999,BULL,6,1030554.0263425,0.8210415296186455
2025-01-23,184994.0227547999,BULL,7,1030554.0263425,0.8204907088555511
2025-01-24,184911.0227547999,BULL,7,1030554.0263425,0.8205712480586189
2025-01-27,185652.77172019987,BULL,4,1030554.0263425,0.8198514905821163
2025-02-05,185306.79630679986,BULL,6,1030554.0263425,0.8201872084625538
2025-02-06,185987.79630679986,BULL,6,1030554.0263425,0.8195263988566596
2025-02-07,187880.79630679986,BULL,6,1030554.0263425,0.8176895228156058
2025-02-10,190665.79630679986,BULL,6,1030554.0263425,0.8149870929295336
2025-02-11,188341.69999739988,BULL,6,1030554.0263425,0.8172422840694376
2025-02-12,189547.69999739988,BULL,6,1030554.0263425,0.8160720397453431
2025-02-13,189900.69999739988,BULL,6,1030554.0263425,0.8157295055443436
2025-02-14,186880.5246853999,BULL,5,1030554.0263425,0.8186601382281233
2025-02-17,187671.68062307988,BULL,5,1030554.0263425,0.8178924386049529
2025-02-18,186279.06694387988,BULL,5,1030554.0263425,0.8192437638568102
