trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2026-01-12,1921931.418279652,1678398.5321595783,1819126.081550925,1843791.140238916
2026-01-13,1923761.5486347694,1679967.5858730394,1802282.7779376183,1809841.3353292798
2026-01-14,1932296.963189911,1687285.383682483,1807112.3101331564,1821763.8551665002
2026-01-15,1938644.8752189039,1692727.7364165185,1802895.1741850858,1818146.2168354632
2026-01-16,1935817.381044558,1690303.5974902173,1796985.8577551218,1816371.043449385
2026-01-19,1945902.0738243528,1698949.6617506149,1820271.3265186173,1823633.4573630735
2026-01-20,1957488.1823930577,1708882.9578261953,1819558.0707205548,1805344.714799618
2026-01-21,1972624.0707946254,1721859.6410644164,1829076.34946084,1819669.653602909
2026-01-22,1987891.2013158137,1734948.8441210086,1847072.7990998095,1833274.90366827
2026-01-23,1990402.7285729076,1737102.0902863333,1868836.9712944573,1868883.8316034232
2026-01-26,1977052.8946728373,1725656.6725343026,1854621.089978705,1845649.7110323934
2026-01-27,1976165.4596455991,1724895.8342579198,1845616.5491950647,1849338.1709713016
2026-01-28,1962684.4438346461,1713337.9483071966,1842859.2437749468,1853230.270611347
2026-01-29,1951358.8084404788,1703627.967691426,1836963.0760414063,1838318.6817914534
2026-01-30,1936957.3046736883,1691280.905690339,1829695.8510901437,1821253.7630873786
2026-02-02,1901366.1951961801,1660767.034186197,1787699.9359252367,1759603.22249347
2026-02-03,1929894.4303699736,1685225.5833888622,1821009.1144888988,1811158.0436027215
2026-02-04,1936728.287466176,1691084.5588569618,1838152.494487329,1810720.97941209
2026-02-05,1923287.7070308458,1679561.3399867013,1825195.6770687562,1780044.191800797
2026-02-06,1915425.8632579837,1672821.024941947,1829036.2367914773,1776403.1668951982
2026-02-09,1936384.1908102508,1690789.5491958973,1855734.2883529942,1816602.4822863224
2026-02-10,1937483.1372923057,1691731.7258303326,1855946.436911993,1820247.6991250971
2026-02-11,1941203.4012981616,1694921.2768025473,1855389.5082800759,1817867.784221341
2026-02-12,1921295.185036021,1677853.0605592872,1848432.399503295,1834485.2692158748
2026-02-13,1911018.6163032465,1669042.492346641,1833124.8060142596,1810215.5205222685
2026-02-24,1924601.521912554,1680687.733040169,1862726.9402406388,1831162.3899755413
2026-02-25,1955845.2927450433,1707474.4340585775,1882383.9987698286,1859085.0774900888
2026-02-26,1961029.6013560656,1711919.176836111,1883735.3659308546,1873268.3730776375
2026-02-27,1966555.2811947388,1716656.5926415054,1898845.7258574609,1888762.1993528954
2026-03-02,1941726.8916716482,1695370.0888296159,1874014.8383816897,1870256.3587765263
2026-03-03,1869803.19159662,1633706.6404457213,1823369.4122906693,1796453.8451610173
2026-03-04,1846584.5885904103,1613800.2795865615,1811488.4310105217,1785877.8183855957
2026-03-05,1848964.8385942832,1615840.975811887,1829845.9871161925,1802778.1485554904
2026-03-06,1865792.630056183,1630268.2042378907,1858602.559062376,1819929.3328317697
2026-03-09,1840951.8897346193,1608971.1115266073,1844297.3882048933,1810003.7175828407
2026-03-10,1873271.3449209486,1636680.0455024568,1867989.4184124053,1842264.1734224793
2026-03-11,1877553.6117962576,1640351.427010308,1870941.5268727173,1845228.532062219
