date,pcr_50,oi_pcr_50,vol_50,pcr_300,oi_pcr_300,vol_300
2024-04-15,0.8044,0.9051680110897807,2055727.0,0.8817,0.9320557216724525,1802221.0
2024-04-16,0.9745,0.8856277190973176,1861605.0,1.1081,0.8830441171445169,1548051.0
2024-04-17,0.9667,0.9743533136310824,1594052.0,0.9845999999999999,1.0031430098959153,1495308.0
2024-04-18,0.7948000000000001,1.0288657971007567,2274915.0,0.8331000000000001,1.046438124887011,1900510.0
2024-04-19,1.0427,0.9238913147746458,1553077.0,1.0929,0.948769075461827,1524646.0
2024-04-22,0.8965000000000001,0.9092974282146205,1347515.0,0.9684,0.9412925410451861,1152744.0
2024-04-23,0.9009999999999999,0.860694839556661,1340109.0,1.0363,0.8847055730586734,1331829.0
2024-04-24,0.8416,0.9280281324929013,1260762.0,0.9505,0.9287870251516437,1144396.0
2024-04-25,0.9087000000000001,0.9236310048885834,974349.0,0.871,0.9264040752362288,870521.0
2024-04-26,0.7503,1.0018546535696813,1486776.0,0.7917000000000001,0.9963656330541382,1247653.0
2024-04-29,0.684,1.0378729464568288,1592253.0,0.7101999999999999,1.0582350274623908,1470313.0
2024-04-30,0.722,0.9772252485092162,1007225.0,0.8062999999999999,1.0065659892762735,810642.0
2024-05-06,0.8181,1.0382149615205003,1263289.0,0.8001999999999999,1.0553393547366652,1098078.0
2024-05-07,1.0127,1.0644402514205098,756529.0,0.9057999999999999,1.0724734509588039,630073.0
2024-05-08,0.9984999999999999,1.0004342671580628,766593.0,0.9440000000000001,0.9880926212023171,700467.0
2024-05-09,0.9594,1.0771984273428483,1036134.0,0.9134,1.0642190499724382,969414.0
2024-05-10,0.8967,1.1058784122392702,1192331.0,0.8587,1.052578259705822,988899.0
2024-05-13,0.9172,1.0922808588810324,1149350.0,0.9217,1.0342708058282724,962013.0
2024-05-14,0.9954999999999999,1.0434830223347105,877675.0,0.8186,1.0104305390189767,791042.0
2024-05-15,0.9858,0.9728334237958053,1195428.0,0.9204000000000001,0.9688388939517901,923881.0
2024-05-16,0.9773999999999999,1.0386805065998979,1143249.0,0.9243000000000001,1.0063520058730315,1065033.0
2024-05-17,0.8828,1.1490619543164493,1480522.0,0.8894,1.0503844266317683,1239982.0
