ts_code,symbol,name,industry
301567.SZ,301567,贝隆精密,元器件
301387.SZ,301387,光大同创,元器件
301205.SZ,301205,联特科技,通信设备
688153.SH,688153,唯捷创芯,半导体
688401.SH,688401,路维光电,半导体
688331.SH,688331,荣昌生物,生物制药
688292.SH,688292,浩瀚深度,通信设备
301309.SZ,301309,万得凯,机械基件
301269.SZ,301269,华大九天,半导体
301551.SZ,301551,无线传媒,影视音像
001311.SZ,001311,多利科技,汽车配件
001298.SZ,001298,好上好,元器件
603418.SH,603418,友升股份,汽车配件
603325.SH,603325,博隆技术,化工机械
001230.SZ,001230,劲旅环境,环境保护
001309.SZ,001309,德明利,半导体
001318.SZ,001318,阳光乳业,乳制品
688207.SH,688207,格灵深瞳,软件服务
688279.SH,688279,峰岹科技,半导体
301332.SZ,301332,德尔玛,家用电器
603051.SH,603051,鹿山新材,塑料
001323.SZ,001323,慕思股份,家居用品
001259.SZ,001259,利仁科技,家用电器
001228.SZ,001228,永泰运,仓储物流
001283.SZ,001283,豪鹏科技,电气设备
001308.SZ,001308,康冠科技,元器件
001266.SZ,001266,宏英智能,电器仪表
688400.SH,688400,凌云光,专用机械
688362.SH,688362,甬矽电子,半导体
688320.SH,688320,禾川科技,电器仪表
688295.SH,688295,中复神鹰,化纤
688048.SH,688048,长光华芯,半导体
301519.SZ,301519,舜禹股份,专用机械
301327.SZ,301327,华宝新能,电气设备
301281.SZ,301281,科源制药,化学制药
301361.SZ,301361,众智科技,电气设备
688380.SH,688380,中微半导,半导体
688325.SH,688325,赛微微电,半导体
688206.SH,688206,概伦电子,半导体
688729.SH,688729,屹唐股份,半导体
688522.SH,688522,纳睿雷达,通信设备
688170.SH,688170,德龙激光,专用机械
301115.SZ,301115,联检科技,建筑工程
301105.SZ,301105,鸿铭股份,专用机械
001338.SZ,001338,永顺泰,啤酒
001222.SZ,001222,源飞宠物,文教休闲
001336.SZ,001336,楚环科技,专用机械
001226.SZ,001226,拓山重工,工程机械
001231.SZ,001231,农心科技,农药化肥
603272.SH,603272,*ST联翔,家居用品
603097.SH,603097,江苏华辰,电气设备
603173.SH,603173,福斯达,机械基件
603061.SH,603061,金海通,半导体
688213.SH,688213,思特威-W,半导体
688223.SH,688223,晶科能源,电气设备
688273.SH,688273,麦澜德,医疗保健
688472.SH,688472,阿特斯,电气设备
688047.SH,688047,龙芯中科,半导体
688231.SH,688231,隆达股份,航空
688479.SH,688479,友车科技,软件服务
688485.SH,688485,九州一轨,运输设备
688420.SH,688420,美腾科技,专用机械
301337.SZ,301337,亚华电子,软件服务
301303.SZ,301303,真兰仪表,电器仪表
301566.SZ,301566,达利凯普,元器件
301315.SZ,301315,威士顿,软件服务
301323.SZ,301323,新莱福,橡胶
301396.SZ,301396,宏景科技,软件服务
301277.SZ,301277,新天地,化学制药
688322.SH,688322,奥比中光-W,元器件
688270.SH,688270,ST臻镭,半导体
688251.SH,688251,井松智能,专用机械
688348.SH,688348,昱能科技,电气设备
688370.SH,688370,丛麟科技,环境保护
688252.SH,688252,天德钰,半导体
688503.SH,688503,聚和材料,电气设备
688125.SH,688125,安达智能,专用机械
688326.SH,688326,经纬恒润-W,汽车配件
301376.SZ,301376,致欧科技,家居用品
301377.SZ,301377,鼎泰高科,机械基件
301297.SZ,301297,富乐德,半导体
688244.SH,688244,永信至诚,软件服务
688351.SH,688351,微电生理,医疗保健
688115.SH,688115,思林杰,电器仪表
688046.SH,688046,药康生物,生物制药
688455.SH,688455,科捷智能,机械基件
688290.SH,688290,景业智能,专用机械
688353.SH,688353,华盛锂电,化工原料
301360.SZ,301360,荣旗科技,专用机械
300904.SZ,300904,威力传动,电气设备
301456.SZ,301456,盘古智能,电气设备
301278.SZ,301278,快可电子,电气设备
301489.SZ,301489,思泉新材,元器件
301246.SZ,301246,宏源药业,化学制药
301448.SZ,301448,开创电气,机械基件
301151.SZ,301151,冠龙节能,机械基件
301488.SZ,301488,豪恩汽电,汽车配件
603191.SH,603191,望变电气,电气设备
603235.SH,603235,天新药业,化学制药
603211.SH,603211,晋拓股份,汽车配件
603201.SH,603201,常润股份,汽车配件
603206.SH,603206,嘉环科技,通信设备
601089.SH,601089,福元医药,化学制药
603057.SH,603057,紫燕食品,食品
603170.SH,603170,宝立食品,食品
001322.SZ,001322,箭牌家居,家居用品
001301.SZ,001301,尚太科技,电气设备
001339.SZ,001339,智微智能,IT设备
001314.SZ,001314,亿道信息,元器件
001316.SZ,001316,润贝航科,批发业
001270.SZ,001270,*ST铖昌,半导体
001238.SZ,001238,浙江正特,家居用品
001260.SZ,001260,坤泰股份,汽车配件
603190.SH,603190,亚通精工,汽车配件
603291.SH,603291,联合水务,水务
603151.SH,603151,邦基科技,饲料
603163.SH,603163,圣晖集成,建筑工程
001300.SZ,001300,三柏硕,文教休闲
001319.SZ,001319,铭科精技,汽车配件
001331.SZ,001331,胜通能源,供气供热
001255.SZ,001255,博菲电气,电气设备
001366.SZ,001366,播恩集团,饲料
001229.SZ,001229,魅视科技,IT设备
301197.SZ,301197,工大科雅,软件服务
301389.SZ,301389,隆扬电子,元器件
301273.SZ,301273,瑞晨环保,机械基件
301306.SZ,301306,西测测试,航空
301368.SZ,301368,丰立智能,机械基件
301307.SZ,301307,美利信,通信设备
301356.SZ,301356,天振股份,家居用品
301388.SZ,301388,欣灵电气,电气设备
301397.SZ,301397,溯联股份,汽车配件
301316.SZ,301316,慧博云通,软件服务
301255.SZ,301255,通力科技,机械基件
301280.SZ,301280,珠城科技,元器件
301526.SZ,301526,国际复材,玻璃
301329.SZ,301329,信音电子,元器件
301386.SZ,301386,未来电器,电气设备
301516.SZ,301516,中远通,电气设备
301369.SZ,301369,联动科技,半导体
301272.SZ,301272,英华特,专用机械
301095.SZ,301095,广立微,半导体
301170.SZ,301170,锡南科技,汽车配件
301378.SZ,301378,通达海,软件服务
301325.SZ,301325,曼恩斯特,专用机械
301290.SZ,301290,东星医疗,医疗保健
301305.SZ,301305,朗坤科技,环境保护
301285.SZ,301285,鸿日达,元器件
301558.SZ,301558,三态股份,互联网
301292.SZ,301292,海科新源,化工原料
301555.SZ,301555,惠柏新材,化工原料
688072.SH,688072,拓荆科技,半导体
603153.SH,603153,上海建科,建筑工程
603255.SH,603255,鼎际得,化工原料
001216.SZ,001216,华瓷股份,家居用品
301391.SZ,301391,卡莱特,IT设备
001400.SZ,001400,江顺科技,专用机械
001333.SZ,001333,光华股份,化工原料
600941.SH,600941,中国移动,电信运营
301301.SZ,301301,川宁生物,化学制药
301176.SZ,301176,逸豪新材,元器件
301225.SZ,301225,恒勃股份,汽车配件
301371.SZ,301371,敷尔佳,日用化工
920964.BJ,920964,润农节水,建筑工程
920418.BJ,920418,苏轴股份,汽车配件
920198.BJ,920198,微创光电,IT设备
920149.BJ,920149,旭杰科技,建筑工程
920184.BJ,920184,国源科技,软件服务
920185.BJ,920185,贝特瑞,化工原料
920163.BJ,920163,方大新材,塑料
920729.BJ,920729,永顺生物,农业综合
920640.BJ,920640,富士达,通信设备
920242.BJ,920242,建邦科技,汽车配件
920167.BJ,920167,同享科技,小金属
920266.BJ,920266,生物谷,中成药
920961.BJ,920961,创远信科,电器仪表
920278.BJ,920278,鹿得医疗,医疗保健
920021.BJ,920021,流金科技,影视音像
920415.BJ,920415,恒拓开源,软件服务
920475.BJ,920475,三友科技,专用机械
920799.BJ,920799,艾融软件,软件服务
920489.BJ,920489,佳先股份,化工原料
920946.BJ,920946,森萱医药,化学制药
920370.BJ,920370,新安洁,环境保护
920819.BJ,920819,颖泰生物,农药化肥
920077.BJ,920077,吉林碳谷,化纤
920682.BJ,920682,球冠电缆,电气设备
920305.BJ,920305,*ST云创,软件服务
920174.BJ,920174,五新隧装,工程机械
920010.BJ,920010,凯添燃气,供气供热
920445.BJ,920445,龙竹科技,家居用品
920039.BJ,920039,国义招标,建筑工程
920368.BJ,920368,连城数控,专用机械
920642.BJ,920642,通易航天,航空
920508.BJ,920508,殷图网联,电气设备
920263.BJ,920263,中航泰达,环境保护
920566.BJ,920566,梓橦宫,化学制药
920433.BJ,920433,大唐药业,中成药
920090.BJ,920090,*ST同辉,IT设备
920839.BJ,920839,万通液压,工程机械
920553.BJ,920553,凯腾精工,专用机械
920146.BJ,920146,华阳变速,汽车配件
920885.BJ,920885,星辰科技,电器仪表
920765.BJ,920765,美之高,家居用品
920768.BJ,920768,拾比佰,家用电器
920212.BJ,920212,智新电子,元器件
920726.BJ,920726,朱老六,食品
920523.BJ,920523,德瑞锂电,电气设备
920225.BJ,920225,利通科技,橡胶
920832.BJ,920832,齐鲁华信,化工原料
920599.BJ,920599,同力股份,工程机械
920735.BJ,920735,德源药业,化学制药
920239.BJ,920239,长虹能源,电气设备
920427.BJ,920427,华维设计,建筑工程
920275.BJ,920275,驱动力,农业综合
920826.BJ,920826,盖世食品,食品
920509.BJ,920509,同惠电子,电器仪表
920344.BJ,920344,三元基因,生物制药
920510.BJ,920510,丰光精密,机械基件
920675.BJ,920675,秉扬科技,矿物制品
920856.BJ,920856,浩淼科技,专用机械
920000.BJ,920000,安徽凤凰,汽车配件
920670.BJ,920670,数字人,软件服务
920030.BJ,920030,德众汽车,汽车服务
920047.BJ,920047,诺思兰德,生物制药
920396.BJ,920396,常辅股份,电器仪表
688428.SH,688428,诺诚健华,生物制药
001376.SZ,001376,百通能源,供气供热
603052.SH,603052,可川科技,元器件
301353.SZ,301353,普莱得,专用机械
601022.SH,601022,宁波远洋,水运
603065.SH,603065,宿迁联盛,化工原料
301141.SZ,301141,中科磁业,矿物制品
688297.SH,688297,中无人机,航空
688375.SH,688375,国博电子,元器件
688203.SH,688203,海正生材,塑料
601868.SH,601868,中国能建,建筑工程
688615.SH,688615,合合信息,软件服务
601136.SH,601136,首创证券,证券
603130.SH,603130,云中马,纺织
603072.SH,603072,天和磁材,矿物制品
001223.SZ,001223,欧克科技,专用机械
001256.SZ,001256,炜冈科技,轻工机械
301210.SZ,301210,金杨精密,电气设备
301358.SZ,301358,湖南裕能,电气设备
920089.BJ,920089,禾昌聚合,塑料
920092.BJ,920092,汉鑫科技,软件服务
920924.BJ,920924,广脉科技,通信设备
920405.BJ,920405,海希通讯,电器仪表
920145.BJ,920145,恒合股份,环境保护
920892.BJ,920892,广咨国际,建筑工程
920925.BJ,920925,锦好医疗,医疗保健
688371.SH,688371,菲沃泰,元器件
688426.SH,688426,康为世纪,生物制药
301520.SZ,301520,万邦医药,生物制药
301202.SZ,301202,朗威股份,机械基件
603281.SH,603281,江瀚新材,化工原料
600925.SH,600925,苏能股份,煤炭开采
001388.SZ,001388,信通电子,电气设备
001337.SZ,001337,四川黄金,黄金
688205.SH,688205,德科立,通信设备
688035.SH,688035,德邦科技,半导体
301252.SZ,301252,同星科技,机械基件
688416.SH,688416,恒烁股份,半导体
001225.SZ,001225,和泰机电,专用机械
688130.SH,688130,晶华微,半导体
301295.SZ,301295,美硕科技,电气设备
920932.BJ,920932,科达自控,软件服务
920171.BJ,920171,志晟信息,软件服务
920454.BJ,920454,同心传动,汽车配件
920873.BJ,920873,中设咨询,建筑工程
920260.BJ,920260,中寰股份,专用机械
920720.BJ,920720,吉冈精密,机械基件
920436.BJ,920436,大地电气,汽车配件
920981.BJ,920981,晶赛科技,元器件
603073.SH,603073,彩蝶实业,纺织
603307.SH,603307,扬州金泉,文教休闲
688410.SH,688410,山外山,医疗保健
001368.SZ,001368,通达创智,文教休闲
688403.SH,688403,汇成股份,半导体
688373.SH,688373,盟科药业-U,化学制药
688041.SH,688041,海光信息,半导体
301321.SZ,301321,翰博高新,元器件
301192.SZ,301192,泰祥股份,汽车配件
688287.SH,688287,*ST观典,航空
001267.SZ,001267,汇绿生态,通信设备
301287.SZ,301287,康力源,文教休闲
001358.SZ,001358,兴欣新材,化工原料
600938.SH,600938,中国海油,石油开采
688291.SH,688291,金橙子,软件服务
920533.BJ,920533,骏创科技,汽车配件
920689.BJ,920689,克莱特,专用机械
920419.BJ,920419,路斯股份,饲料
920152.BJ,920152,昆工科技,小金属
920299.BJ,920299,灿能电力,电气设备
920245.BJ,920245,威博液压,机械基件
920564.BJ,920564,天润科技,软件服务
920857.BJ,920857,泓禧科技,元器件
920821.BJ,920821,则成电子,元器件
920580.BJ,920580,科创新材,其他建材
920346.BJ,920346,威贸电子,元器件
920204.BJ,920204,沪江材料,塑料
920834.BJ,920834,三维装备,塑料
920970.BJ,920970,大禹生物,饲料
688506.SH,688506,百利天恒,化学制药
301528.SZ,301528,多浦乐,电器仪表
920046.BJ,920046,亿能电力,电气设备
920169.BJ,920169,七丰精工,机械基件
920943.BJ,920943,优机股份,机械基件
920223.BJ,920223,荣亿精密,机械基件
920062.BJ,920062,科润智控,电气设备
920179.BJ,920179,凯德石英,矿物制品
301310.SZ,301310,鑫宏业,汽车配件
688293.SH,688293,奥浦迈,生物制药
301261.SZ,301261,恒工精密,机械基件
688381.SH,688381,帝奥微,半导体
688439.SH,688439,振华风光,元器件
688657.SH,688657,浩辰软件,软件服务
688073.SH,688073,毕得医药,化学制药
688031.SH,688031,星环科技-U,软件服务
301348.SZ,301348,蓝箭电子,半导体
688419.SH,688419,耐科装备,半导体
301390.SZ,301390,经纬股份,建筑工程
301525.SZ,301525,儒竞科技,家用电器
688409.SH,688409,富创精密,半导体
301511.SZ,301511,德福科技,电气设备
601061.SH,601061,中信金属,商贸代理
001287.SZ,001287,中电港,元器件
688391.SH,688391,钜泉科技,半导体
688475.SH,688475,萤石网络,IT设备
301512.SZ,301512,智信精密,专用机械
603282.SH,603282,亚光股份,专用机械
603373.SH,603373,安邦护卫,仓储物流
001286.SZ,001286,陕西能源,火力发电
301517.SZ,301517,陕西华达,元器件
920879.BJ,920879,基康技术,电器仪表
301510.SZ,301510,固高科技,电器仪表
301393.SZ,301393,昊帆生物,化工原料
301383.SZ,301383,天键股份,元器件
688184.SH,688184,ST帕瓦,电气设备
920378.BJ,920378,泰德股份,汽车配件
301515.SZ,301515,港通医疗,医疗保健
688489.SH,688489,三未信安,IT设备
688496.SH,688496,ST清越,元器件
301459.SZ,301459,丰茂股份,汽车配件
001367.SZ,001367,海森药业,化学制药
688061.SH,688061,灿瑞科技,半导体
688361.SH,688361,中科飞测,半导体
688143.SH,688143,长盈通,通信设备
688152.SH,688152,麒麟信安,软件服务
301509.SZ,301509,金凯生科,化学制药
688387.SH,688387,信科移动-U,通信设备
920870.BJ,920870,恒进感应,机床制造
688459.SH,688459,哈铁科技,运输设备
688448.SH,688448,磁谷科技,专用机械
301589.SZ,301589,诺瓦星云,IT设备
688702.SH,688702,盛科通信-U,半导体
688432.SH,688432,有研硅,半导体
603135.SH,603135,中重科技,专用机械
601065.SH,601065,江盐集团,化工原料
603125.SH,603125,常青科技,化工原料
301548.SZ,301548,崇德科技,机械基件
301392.SZ,301392,汇成真空,专用机械
301487.SZ,301487,盟固利,化工原料
688137.SH,688137,近岸蛋白,生物制药
688435.SH,688435,英方软件,软件服务
688372.SH,688372,伟测科技,半导体
920402.BJ,920402,硅烷科技,化工原料
301421.SZ,301421,波长光电,元器件
301563.SZ,301563,云汉芯城,元器件
301498.SZ,301498,乖宝宠物,饲料
920491.BJ,920491,奥迪威,元器件
920639.BJ,920639,晨光电缆,电气设备
688392.SH,688392,骄成超声,专用机械
301632.SZ,301632,广东建科,建筑工程
301559.SZ,301559,中集环科,专用机械
301577.SZ,301577,美信科技,元器件
301203.SZ,301203,国泰环保,环境保护
920871.BJ,920871,派特尔,塑料
920130.BJ,920130,立方控股,软件服务
920271.BJ,920271,邦德股份,汽车配件
920790.BJ,920790,联迪信息,软件服务
920395.BJ,920395,朗鸿科技,IT设备
688480.SH,688480,赛恩斯,环境保护
688271.SH,688271,联影医疗,医疗保健
688084.SH,688084,晶品特装,专用机械
301291.SZ,301291,明阳电气,电气设备
301578.SZ,301578,辰奕智能,IT设备
301550.SZ,301550,斯菱智驱,汽车配件
301507.SZ,301507,民生健康,化学制药
301499.SZ,301499,维科精密,汽车配件
301533.SZ,301533,威马农机,农用机械
920267.BJ,920267,鑫汇科,元器件
001324.SZ,001324,长青科技,运输设备
001278.SZ,001278,一彬科技,汽车配件
603137.SH,603137,恒尚节能,装修装饰
601133.SH,601133,柏诚股份,建筑工程
688275.SH,688275,万润新能,电气设备
688549.SH,688549,中巨芯-U,元器件
688498.SH,688498,源杰科技,半导体
001289.SZ,001289,龙源电力,新型电力
001373.SZ,001373,翔腾新材,元器件
301529.SZ,301529,福赛科技,汽车配件
920985.BJ,920985,海泰新能,电气设备
301518.SZ,301518,长华化学,化工原料
920725.BJ,920725,惠丰钻石,矿物制品
001306.SZ,001306,夏厦精密,机械基件
001378.SZ,001378,德冠新材,塑料
688709.SH,688709,成都华微,半导体
920575.BJ,920575,*ST康乐,生物制药
688141.SH,688141,杰华特,半导体
688525.SH,688525,佰维存储,半导体
920270.BJ,920270,天铭科技,汽车配件
920122.BJ,920122,中纺标,综合类
301588.SZ,301588,美新科技,家居用品
301580.SZ,301580,爱迪特,医疗保健
001380.SZ,001380,华纬科技,汽车配件
688172.SH,688172,燕东微,半导体
301535.SZ,301535,浙江华远,汽车配件
603172.SH,603172,万丰股份,染料涂料
301598.SZ,301598,博科测试,专用机械
301539.SZ,301539,宏鑫科技,汽车配件
920230.BJ,920230,欧康医药,生物制药
688478.SH,688478,晶升股份,半导体
603276.SH,603276,恒兴新材,化工原料
920866.BJ,920866,绿亨科技,农药化肥
920429.BJ,920429,康比特,食品
920261.BJ,920261,一诺威,化工原料
301568.SZ,301568,思泰克,专用机械
920367.BJ,920367,新赣江,化学制药
920207.BJ,920207,众诚科技,软件服务
001282.SZ,001282,三联锻造,汽车配件
688512.SH,688512,慧智微-U,半导体
603120.SH,603120,肯特催化,化工原料
300784.SZ,300784,利安科技,塑料
920110.BJ,920110,雷特科技,电气设备
920718.BJ,920718,合肥高科,家用电器
920273.BJ,920273,一致魔芋,食品
301508.SZ,301508,中机认检,电器仪表
603193.SH,603193,润本股份,日用化工
001360.SZ,001360,南矿集团,工程机械
001386.SZ,001386,马可波罗,家居用品
688352.SH,688352,颀中科技,半导体
301608.SZ,301608,博实结,通信设备
301501.SZ,301501,恒鑫生活,造纸
688307.SH,688307,中润光学,元器件
920753.BJ,920753,天纺标,纺织
301565.SZ,301565,中仑新材,塑料
920627.BJ,920627,力王股份,电气设备
920608.BJ,920608,丰安股份,机械基件
920058.BJ,920058,华洋赛车,摩托车
301538.SZ,301538,骏鼎达,塑料
301552.SZ,301552,科力装备,汽车配件
301616.SZ,301616,浙江华业,机械基件
301586.SZ,301586,佳力奇,航空
920476.BJ,920476,海能技术,电器仪表
301629.SZ,301629,矽电股份,半导体
920571.BJ,920571,国航远洋,水运
688458.SH,688458,美芯晟,半导体
688562.SH,688562,航天软件,软件服务
301606.SZ,301606,绿联科技,元器件
001328.SZ,001328,登康口腔,日用化工
001326.SZ,001326,联域股份,电气设备
603119.SH,603119,浙江荣泰,汽车配件
603004.SH,603004,鼎龙科技,化工原料
603162.SH,603162,海通发展,水运
920982.BJ,920982,锦波生物,医疗保健
920971.BJ,920971,天马新材,化工原料
920974.BJ,920974,凯大催化,化工原料
688627.SH,688627,精智达,专用机械
688671.SH,688671,碧兴物联,环境保护
688620.SH,688620,安凯微,半导体
920556.BJ,920556,雅达股份,电器仪表
920662.BJ,920662,方盛股份,机械基件
301571.SZ,301571,国科天成,元器件
301596.SZ,301596,瑞迪智驱,机械基件
688535.SH,688535,华海诚科,半导体
688693.SH,688693,锴威特,半导体
920247.BJ,920247,华密新材,橡胶
920876.BJ,920876,慧为智能,元器件
920914.BJ,920914,远航精密,小金属
920685.BJ,920685,新芝生物,电器仪表
920023.BJ,920023,*ST田野,食品
301602.SZ,301602,超研股份,医疗保健
920895.BJ,920895,花溪科技,农用机械
920017.BJ,920017,星昊医药,化学制药
301607.SZ,301607,富特科技,汽车配件
301658.SZ,301658,首航新能,电气设备
301626.SZ,301626,苏州天脉,元器件
301601.SZ,301601,惠通科技,专用机械
301617.SZ,301617,博苑股份,化工原料
688708.SH,688708,佳驰科技,化工原料
920237.BJ,920237,力佳科技,电气设备
688443.SH,688443,智翔金泰-U,生物制药
301502.SZ,301502,华阳智能,电气设备
301575.SZ,301575,艾芬达,家居用品
301631.SZ,301631,壹连科技,元器件
920374.BJ,920374,云里物里,通信设备
688484.SH,688484,南芯科技,半导体
688531.SH,688531,日联科技,专用机械
301251.SZ,301251,威尔高,元器件
301678.SZ,301678,新恒汇,半导体
301628.SZ,301628,强达电路,元器件
301603.SZ,301603,乔锋智能,机床制造
920422.BJ,920422,润普食品,食品
920855.BJ,920855,浙江大农,机床制造
920087.BJ,920087,秋乐种业,种植业
920808.BJ,920808,曙光数创,IT设备
920139.BJ,920139,华岭股份,半导体
688570.SH,688570,天玛智控,专用机械
688623.SH,688623,双元科技,专用机械
688610.SH,688610,埃科光电,电器仪表
688523.SH,688523,航天环宇,航空
688631.SH,688631,莱斯信息,软件服务
301662.SZ,301662,宏工科技,专用机械
920252.BJ,920252,天宏锂电,电气设备
920641.BJ,920641,格利尔,矿物制品
920942.BJ,920942,恒立钻具,机械基件
920802.BJ,920802,保丽洁,环境保护
688146.SH,688146,中船特气,半导体
688612.SH,688612,威迈斯,汽车配件
688576.SH,688576,西山科技,医疗保健
688429.SH,688429,时创能源,电气设备
688563.SH,688563,航材股份,航空
301536.SZ,301536,星宸科技,半导体
688543.SH,688543,国科军工,专用机械
688646.SH,688646,ST逸飞,专用机械
688582.SH,688582,芯动联科,元器件
920957.BJ,920957,汉维科技,化工原料
920527.BJ,920527,夜光明,化工原料
301556.SZ,301556,托普云农,软件服务
001395.SZ,001395,亚联机械,专用机械
001279.SZ,001279,强邦新材,广告包装
603275.SH,603275,众辰科技,电器仪表
603205.SH,603205,健尔康,医疗保健
603075.SH,603075,热威股份,家用电器
601096.SH,601096,宏盛华源,钢加工
603350.SH,603350,安乃达,电气设备
603273.SH,603273,天元智能,专用机械
603310.SH,603310,巍华新材,化工原料
920906.BJ,920906,舜宇精工,汽车配件
920199.BJ,920199,倍益康,家用电器
920195.BJ,920195,三祥科技,汽车配件
920392.BJ,920392,佳合科技,广告包装
688433.SH,688433,华曙高科,专用机械
301557.SZ,301557,常友科技,电气设备
920950.BJ,920950,迅安科技,元器件
920478.BJ,920478,峆一药业,化学制药
920810.BJ,920810,春光智能,专用机械
920190.BJ,920190,雷神科技,IT设备
920781.BJ,920781,瑞奇智造,专用机械
920014.BJ,920014,特瑞斯,专用机械
920351.BJ,920351,华光源海,仓储物流
920493.BJ,920493,并行科技,软件服务
920634.BJ,920634,新威凌,铅锌
920748.BJ,920748,路桥信息,软件服务
920579.BJ,920579,机科股份,机械基件
688593.SH,688593,新相微,半导体
688651.SH,688651,盛邦安全,软件服务
301630.SZ,301630,同宇新材,化工原料
301618.SZ,301618,长联科技,染料涂料
301592.SZ,301592,六九一二,软件服务
920414.BJ,920414,欧普泰,电器仪表
920992.BJ,920992,中科美菱,医疗保健
920526.BJ,920526,凯华材料,化工原料
920663.BJ,920663,明阳科技,汽车配件
920339.BJ,920339,恒太照明,家用电器
920033.BJ,920033,康普化学,化工原料
920541.BJ,920541,铁大科技,运输设备
920075.BJ,920075,柏星龙,广告包装
688573.SH,688573,信宇人,专用机械
920208.BJ,920208,青矩技术,建筑工程
920770.BJ,920770,艾能聚,电气设备
920057.BJ,920057,百甲科技,钢加工
688507.SH,688507,索辰科技,软件服务
688515.SH,688515,裕太微-U,半导体
688692.SH,688692,达梦数据,软件服务
688695.SH,688695,中创股份,软件服务
688759.SH,688759,必贝特-U,生物制药
688638.SH,688638,誉辰智能,专用机械
688592.SH,688592,司南导航,通信设备
688629.SH,688629,华丰科技,元器件
688552.SH,688552,航天南湖,通信设备
301522.SZ,301522,上大股份,小金属
301584.SZ,301584,建发致新,医药商业
301446.SZ,301446,福事特,机械基件
301611.SZ,301611,珂玛科技,半导体
920227.BJ,920227,美登科技,软件服务
920371.BJ,920371,欧福蛋业,食品
920792.BJ,920792,东和新材,其他建材
920262.BJ,920262,太湖雪,纺织
920300.BJ,920300,辰光医疗,医疗保健
920249.BJ,920249,利尔达,元器件
920425.BJ,920425,乐创技术,专用机械
920807.BJ,920807,奔朗新材,机械基件
920357.BJ,920357,雅葆轩,元器件
920407.BJ,920407,驰诚股份,电器仪表
920786.BJ,920786,骑士乳业,乳制品
920592.BJ,920592,华信永道,软件服务
688648.SH,688648,中邮科技,机床制造
688539.SH,688539,高华科技,电器仪表
688334.SH,688334,西高院,电气设备
688450.SH,688450,光格科技,电器仪表
688717.SH,688717,艾罗能源,电气设备
920505.BJ,920505,九菱科技,机械基件
688469.SH,688469,芯联集成-U,半导体
688591.SH,688591,泰凌微,半导体
301560.SZ,301560,众捷汽车,汽车配件
603194.SH,603194,中力股份,工程机械
603207.SH,603207,小方制药,化学制药
603270.SH,603270,金帝股份,机械基件
603231.SH,603231,索宝蛋白,食品
603124.SH,603124,江南新材,铜
600930.SH,600930,华电新能,新型电力
603082.SH,603082,北自科技,运输设备
603344.SH,603344,星德胜,电气设备
001239.SZ,001239,永达股份,工程机械
001379.SZ,001379,腾达科技,机械基件
001369.SZ,001369,双欣材料,化纤
001359.SZ,001359,平安电工,矿物制品
001221.SZ,001221,悍高集团,家居用品
001389.SZ,001389,广合科技,元器件
001356.SZ,001356,富岭股份,塑料
001390.SZ,001390,古麒绒材,纺织
603395.SH,603395,红四方,农药化肥
603257.SH,603257,中国瑞林,建筑工程
603391.SH,603391,力聚热能,专用机械
603271.SH,603271,永杰新材,铝
603285.SH,603285,键邦股份,化工原料
603296.SH,603296,华勤技术,元器件
301600.SZ,301600,慧翰股份,通信设备
001277.SZ,001277,速达股份,专用机械
920001.BJ,920001,纬达光电,元器件
603375.SH,603375,盛景微,半导体
920694.BJ,920694,中裕科技,塑料
920471.BJ,920471,美邦科技,化工原料
920221.BJ,920221,易实精密,汽车配件
920455.BJ,920455,汇隆活塞,专用机械
301622.SZ,301622,英思特,矿物制品
688603.SH,688603,天承科技,化工原料
920394.BJ,920394,民士达,造纸
920779.BJ,920779,武汉蓝电,电器仪表
920837.BJ,920837,华原股份,汽车配件
920896.BJ,920896,旺成科技,汽车配件
920699.BJ,920699,海达尔,家用电器
301458.SZ,301458,钧崴电子,元器件
920717.BJ,920717,瑞星股份,专用机械
920953.BJ,920953,国子软件,软件服务
920593.BJ,920593,鼎智科技,机械基件
920578.BJ,920578,巨能股份,专用机械
301585.SZ,301585,蓝宇股份,染料涂料
603091.SH,603091,众鑫股份,家居用品
603062.SH,603062,麦加芯彩,染料涂料
601033.SH,601033,永兴股份,环境保护
001335.SZ,001335,信凯科技,化工原料
001387.SZ,001387,雪祺电气,家用电器
688720.SH,688720,艾森股份,半导体
920809.BJ,920809,安达科技,电气设备
920304.BJ,920304,迪尔化工,化工原料
920719.BJ,920719,宁新新材,化工原料
920274.BJ,920274,宏裕包材,广告包装
001396.SZ,001396,誉帆科技,建筑工程
920438.BJ,920438,戈碧迦,元器件
920375.BJ,920375,派诺科技,电气设备
688347.SH,688347,华虹公司,半导体
920006.BJ,920006,晟楠科技,航空
688652.SH,688652,京仪装备,半导体
920701.BJ,920701,豪声电子,元器件
688719.SH,688719,爱科赛博,电气设备
301590.SZ,301590,优优绿能,电气设备
688691.SH,688691,灿芯股份,半导体
920519.BJ,920519,万德股份,化工原料
688653.SH,688653,康希通信,半导体
688548.SH,688548,广钢气体,化工原料
920175.BJ,920175,东方碳素,化工原料
920469.BJ,920469,富恒新材,塑料
301595.SZ,301595,太力科技,橡胶
688449.SH,688449,联芸科技,半导体
920978.BJ,920978,开特股份,汽车配件
920751.BJ,920751,惠同新材,小金属
920926.BJ,920926,鸿智科技,家用电器
301613.SZ,301613,新铝时代,汽车配件
