trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2025-11-13,1793476.1984405643,1604584.8199554442,1746519.6961444805,1674694.071613661
2025-11-14,1799896.6225812156,1610197.3710688408,1742596.7890694176,1655318.735845329
2025-11-17,1794851.1678305962,1605970.5840976983,1745031.2012015071,1659801.6774351527
2025-11-18,1781033.9219547159,1592634.1131229927,1722689.5985746991,1643260.0884939136
2025-11-19,1754018.8124411067,1566842.680574693,1705471.6754038332,1629825.3839204044
2025-11-20,1739850.6775711407,1553776.031489433,1693985.4805574992,1619500.8731355534
2025-11-21,1683163.598930357,1501828.5922292229,1632663.584829605,1559333.6150018242
2025-11-24,1705272.9408119377,1521856.8804652651,1649372.7112368378,1578904.6478610644
2025-11-25,1727070.791341869,1541359.8033162663,1669778.7053941882,1599541.7555154243
2025-11-26,1720989.890609972,1535882.4163727306,1665172.7793548377,1599211.2546786922
2025-11-27,1722530.2910847173,1537082.8798137966,1668176.4545947665,1601198.0103761363
2025-11-28,1742468.3311185807,1555600.0724457204,1688082.2236402917,1618132.537895626
2025-12-01,1747598.490209482,1559818.9870272698,1699778.3977410442,1629709.1129317814
2025-12-02,1729520.487148065,1543398.1221106816,1695802.8905903618,1613492.2884976647
2025-12-03,1725337.3197352076,1539455.7779277964,1687146.4970067192,1599172.6447678593
2025-12-04,1706583.9426199247,1522265.3812839547,1673553.6879302324,1599257.1453155682
2025-12-05,1724227.595829733,1538013.5526854554,1694064.0090708707,1619959.7795043131
2025-12-08,1740417.2768808086,1552345.8149203416,1703968.2485724748,1637732.2524029138
2025-12-09,1728196.5720378845,1540846.6427842695,1691731.2448165554,1628363.9436383536
2025-12-10,1728230.0521698,1540453.2488938714,1695280.3830290048,1634466.5158306132
2025-12-11,1693660.9209107014,1509151.2604188935,1667189.864270754,1613231.2855004324
2025-12-12,1692712.1184633458,1507814.7088781616,1668021.7619173331,1626236.6478654766
2025-12-15,1691094.7773957786,1506640.421308417,1669256.095844441,1612587.7134438585
2025-12-16,1661799.2848011374,1480227.7473354402,1644075.5158175253,1584466.9019297212
2025-12-17,1667442.3533781883,1485260.1802420032,1655008.5189315865,1608100.1386647348
2025-12-18,1677438.5017789158,1494293.4122630036,1660055.8973909079,1604495.958645474
2025-12-19,1705890.4775443543,1520198.4504284076,1687236.99618864,1617160.8919110005
2025-12-22,1712549.9288930628,1526516.9053992443,1696883.982067852,1634489.6817771127
