trade_date,nav
2022-04-21,1610967.6321107093
2022-04-22,1615722.9054877262
2022-04-25,1535794.110556168
2022-04-26,1516598.8527483062
2022-04-27,1562408.2287050146
2022-04-28,1564621.5051706398
2022-04-29,1610156.654268394
2022-05-05,1609529.1208613443
2022-05-06,1573825.1316326254
2022-05-09,1574052.9440930963
2022-05-10,1593724.7897694148
2022-05-11,1612023.4487671424
2022-05-12,1612756.2754359941
2022-05-13,1627605.7361766384
2022-05-16,1620667.693238733
2022-05-17,1630071.8693200005
2022-05-18,1623574.9089156191
2022-05-19,1631399.45416676
2022-05-20,1653096.568033543
2022-05-23,1650754.985225374
2022-05-24,1604289.790953584
2022-05-25,1620822.4910789398
2022-05-26,1630522.4676322718
2022-05-27,1632510.813103576
2022-05-30,1640544.5184135814
2022-05-31,1659706.7737879907
2022-06-01,1662350.0142928483
2022-06-02,1668476.1071784769
2022-06-06,1697551.2161849563
2022-06-07,1698662.3678894097
2022-06-08,1711502.5088896784
2022-06-09,1690549.8333384898
2022-06-10,1712979.118871028
2022-06-13,1701108.60404731
2022-06-14,1710268.918301967
2022-06-15,1718378.6794312277
2022-06-16,1712647.0321524222
2022-06-17,1732313.2332364765
2022-06-20,1741571.9029878431
2022-06-21,1736096.628687662
2022-06-22,1715668.7651374354
2022-06-23,1746670.9091435047
2022-06-24,1763750.8133374364
2022-06-27,1776238.9761273798
2022-06-28,1789009.661124923
2022-06-29,1770113.8572053418
2022-06-30,1784503.1208489346
2022-07-01,1778922.4248783973
2022-07-04,1791695.748040043
2022-07-05,1790493.6311482263
2022-07-06,1764348.4955360868
2022-07-07,1769313.2086936906
2022-07-08,1760618.5622432404
2022-07-11,1742173.0019191825
2022-07-12,1730627.1998751902
2022-07-13,1734754.1684166712
2022-07-14,1736173.6076933793
2022-07-15,1708075.1091642133
2022-07-18,1732485.864996372
2022-07-19,1730736.0623611668
2022-07-20,1740115.8979874174
2022-07-21,1721789.212056271
2022-07-22,1717662.9474241463
2022-07-25,1708941.2046590168
2022-07-26,1725564.2310262504
2022-07-27,1724092.45948757
2022-07-28,1725313.7433161908
2022-07-29,1706582.8506087398
2022-08-01,1719792.7569332295
2022-08-02,1679626.1148839234
2022-08-03,1660891.1096338045
2022-08-04,1672436.8573951349
2022-08-05,1694088.8032055087
2022-08-08,1701286.1850479173
2022-08-09,1706722.0749085753
2022-08-10,1695274.6444858143
2022-08-11,1725754.2444273403
2022-08-12,1724812.3675002358
2022-08-15,1727745.3203918387
2022-08-16,1730881.5630404835
2022-08-17,1744615.6858664006
2022-08-18,1734937.8862706136
2022-08-19,1724836.238555706
2022-08-22,1742449.5032181428
2022-08-23,1740694.5952709294
2022-08-24,1703128.6461013218
2022-08-25,1716678.8543581984
2022-08-26,1709228.6445974493
2022-08-29,1708698.683770186
2022-08-30,1704185.3376053192
2022-08-31,1687093.053384712
2022-09-01,1680072.8091611518
2022-09-02,1678423.774567035
2022-09-05,1689551.7482480532
2022-09-06,1705588.7675103794
2022-09-07,1710544.7254952702
2022-09-08,1701366.9408880337
2022-09-09,1718382.6581940628
2022-09-13,1716748.4890730442
2022-09-14,1697037.5249479155
2022-09-15,1675117.5539826711
2022-09-16,1635055.9633009557
2022-09-19,1630395.3749792436
2022-09-20,1634647.5753207463
2022-09-21,1629928.102282483
2022-09-22,1621500.298891411
2022-09-23,1608878.4221800833
2022-09-26,1597638.5401360635
2022-09-27,1624346.7034670387
2022-09-28,1593491.6990664406
2022-09-29,1593659.1202829392
2022-09-30,1581456.546192114
2022-10-10,1559774.7370807887
2022-10-11,1567666.9435198968
2022-10-12,1602086.375209724
2022-10-13,1596808.2004405023
2022-10-14,1633235.1918701679
2022-10-17,1634975.2783787858
2022-10-18,1636106.7733017248
2022-10-19,1619760.5631078084
2022-10-20,1608502.9478276041
2022-10-21,1607969.0280393248
2022-10-24,1572921.3540789108
2022-10-25,1564440.7335610911
2022-10-26,1581528.619133872
2022-10-27,1573774.2151330244
2022-10-28,1530362.0550602798
2022-10-31,1521376.2130071777
2022-11-01,1557446.579900414
2022-11-02,1576934.6416337201
2022-11-03,1569508.0806359123
2022-11-04,1608441.795741042
2022-11-07,1613159.4087794006
2022-11-08,1606136.1899473772
2022-11-09,1598040.3241075508
2022-11-10,1586358.3833614625
2022-11-11,1620869.1017914803
2022-11-14,1613457.5921871976
2022-11-15,1638025.2511602596
2022-11-16,1627243.1362813131
2022-11-17,1621229.524700137
2022-11-18,1616434.5357605135
2022-11-21,1609848.150792018
2022-11-22,1604894.164350618
2022-11-23,1607506.952309996
2022-11-24,1607211.5420899342
2022-11-25,1612978.971552125
2022-11-28,1602622.0399450504
2022-11-29,1640218.350156963
2022-11-30,1640533.2914140234
2022-12-01,1650005.6593600824
2022-12-02,1644154.6536604455
2022-12-05,1660266.529560116
2022-12-06,1662406.1107850638
2022-12-07,1661995.7910223794
2022-12-08,1663085.8809500434
2022-12-09,1667831.754124469
2022-12-12,1651510.131283232
2022-12-13,1647575.4644789656
2022-12-14,1645805.1754612885
2022-12-15,1645475.551378329
2022-12-16,1644900.0698364
2022-12-19,1621564.3886639029
2022-12-20,1601175.4328707962
2022-12-21,1600018.5903360453
2022-12-22,1594717.262131454
2022-12-23,1589052.2926890126
2022-12-26,1600726.0627560904
2022-12-27,1617944.8315817192
2022-12-28,1611859.3298864523
2022-12-29,1608389.8790654792
2022-12-30,1613689.7459846614
2023-01-03,1622573.9855861817
2023-01-04,1622951.0562388361
2023-01-05,1645027.1406344406
2023-01-06,1649349.6814235074
2023-01-09,1658282.5289563898
2023-01-10,1661887.9722120806
2023-01-11,1657046.177119432
2023-01-12,1659414.0550075287
2023-01-13,1678145.1789818485
2023-01-16,1697928.5917700336
2023-01-17,1699617.571030581
2023-01-18,1700087.9947679983
2023-01-19,1712681.877558937
2023-01-20,1724345.1793685474
2023-01-30,1733596.0572453435
2023-01-31,1723590.6488023067
2023-02-01,1739938.7156532973
2023-02-02,1738110.4616310305
2023-02-03,1724063.4990797671
2023-02-06,1707653.3344834617
2023-02-07,1709417.9298014161
2023-02-08,1700580.6039983046
2023-02-09,1721821.6068734257
2023-02-10,1714166.8099904484
2023-02-13,1727647.2550129956
2023-02-14,1729137.9008890116
2023-02-15,1721584.6408122655
2023-02-16,1705423.7004069153
2023-02-17,1684144.8933120614
2023-02-20,1715065.1510130705
2023-02-21,1719948.4202045517
2023-02-22,1713235.742267525
2023-02-23,1712934.813676142
2023-02-24,1702187.7680812452
2023-02-27,1692816.7874321467
2023-02-28,1703805.4506772025
2023-03-01,1717788.8116041305
2023-03-02,1713816.6990385884
2023-03-03,1720553.9113379451
2023-03-06,1720600.7264742635
2023-03-07,1699239.6323390878
2023-03-08,1696121.5966400928
2023-03-09,1691871.0463906697
2023-03-10,1675734.6229152302
2023-03-13,1685803.0257947939
2023-03-14,1676063.7310610656
2023-03-15,1686631.0357491015
2023-03-16,1670316.357841036
2023-03-17,1680972.621790762
2023-03-20,1679346.7084205544
2023-03-21,1693467.1584434707
2023-03-22,1699750.0126410415
2023-03-23,1708282.1253978112
2023-03-24,1707658.15172318
2023-03-27,1708561.2451421989
2023-03-28,1700128.1324859732
2023-03-29,1697997.8650932494
2023-03-30,1707468.110330005
2023-03-31,1717288.0977653554
2023-04-03,1735161.6637996926
2023-04-04,1736196.602309381
2023-04-06,1733021.2398623026
2023-04-07,1741730.5432103577
2023-04-10,1736085.77542786
2023-04-11,1741798.1333636942
2023-04-12,1747535.8989698053
2023-04-13,1739422.0816535312
2023-04-14,1746690.282561646
2023-04-17,1758022.8604143385
2023-04-18,1757639.6128106827
2023-04-19,1750959.4568979626
2023-04-20,1747862.0765254085
2023-04-21,1718331.7366421155
2023-04-24,1705665.8170985044
2023-04-25,1696128.9925870136
2023-04-26,1704518.5976377488
2023-04-27,1711492.4863599462
2023-04-28,1730883.0966312482
2023-05-04,1741265.4453212644
2023-05-05,1732819.9471671926
2023-05-08,1753121.3433316129
2023-05-09,1737480.2629962263
2023-05-10,1731827.6571157705
2023-05-11,1734726.269814668
2023-05-12,1717928.0985688814
2023-05-15,1736874.2091636418
2023-05-16,1728715.0552520142
2023-05-17,1727086.1106986238
2023-05-18,1728050.2470378345
2023-05-19,1725117.0899731163
2023-05-22,1726476.160222232
2023-05-23,1709036.4521744237
2023-05-24,1695076.1532403762
2023-05-25,1693580.0064498445
2023-05-26,1695493.9630849748
2023-05-29,1694452.8222619006
2023-05-30,1700920.0115843331
2023-05-31,1690190.0100790202
2023-06-01,1695068.5477213205
2023-06-02,1711285.4669406544
2023-06-05,1703993.8666289414
2023-06-06,1686053.9322423283
2023-06-07,1679296.7467735722
2023-06-08,1677420.073600717
2023-06-09,1689311.8242846462
2023-06-12,1692898.793936878
2023-06-13,1702870.2133234786
2023-06-14,1698957.8624092657
2023-06-15,1723622.052504405
2023-06-16,1738674.6379947073
2023-06-19,1729296.0255836886
2023-06-20,1727337.2379613556
2023-06-21,1698746.9645678475
2023-06-26,1677246.7562926174
2023-06-27,1687043.6565623498
2023-06-28,1686175.358983594
2023-06-29,1684259.8020809866
2023-06-30,1697862.590711474
2023-07-03,1713916.7581112932
2023-07-04,1713990.2825019287
2023-07-05,1703628.4926957719
2023-07-06,1694373.116357893
2023-07-07,1685848.7977598025
2023-07-10,1695247.0872633085
2023-07-11,1705358.317968771
2023-07-12,1693978.620726028
2023-07-13,1719443.3694856009
2023-07-14,1716515.7345352843
2023-07-17,1706989.1058444583
2023-07-18,1704920.750301263
2023-07-19,1705425.4879205907
2023-07-20,1689942.1910661114
2023-07-21,1687822.8247587066
2023-07-24,1682543.0646780697
2023-07-25,1711061.8238876148
2023-07-26,1709628.572080584
2023-07-27,1708002.7480874055
2023-07-28,1729613.493924792
2023-07-31,1742149.3310660743
2023-08-01,1739834.2610562001
2023-08-02,1729157.182256821
2023-08-03,1735664.0014282472
2023-08-04,1745358.544794347
2023-08-07,1732656.9599336002
2023-08-08,1728059.9834269336
2023-08-09,1722763.1739450383
2023-08-10,1724827.3045295903
2023-08-11,1695725.8324162886
2023-08-14,1687312.7851054221
2023-08-15,1685831.3242518129
2023-08-16,1674874.7799763943
2023-08-17,1679619.4570339166
2023-08-18,1659930.922532014
2023-08-21,1643419.6600374575
2023-08-22,1653483.7023146292
2023-08-23,1632000.3073593907
2023-08-24,1644949.1948085593
2023-08-25,1627707.7445175943
2023-08-28,1644666.855722062
2023-08-29,1668659.2893094248
2023-08-30,1670403.7453777948
2023-08-31,1662694.4806996796
2023-09-01,1666492.8949113442
2023-09-04,1685378.9836408976
2023-09-05,1676509.4604888575
2023-09-06,1673155.4943263095
2023-09-07,1651666.9363505286
2023-09-08,1649031.1133622215
2023-09-11,1659036.426799082
2023-09-12,1655931.3150480818
2023-09-13,1644867.8824688173
2023-09-14,1644575.7008451114
2023-09-15,1639535.4017648513
2023-09-18,1642348.854633294
2023-09-19,1638720.4432650034
2023-09-20,1633913.355101651
2023-09-21,1618827.2578439696
2023-09-22,1639201.6126705643
2023-09-25,1634109.1891332285
2023-09-26,1625587.3570405184
2023-09-27,1627974.2718697835
2023-09-28,1624310.2857498126
2023-10-09,1621617.3878481104
2023-10-10,1613150.6794009577
2023-10-11,1618538.542631418
2023-10-12,1632985.1930404685
2023-10-13,1621626.3083428578
2023-10-16,1607800.1724076679
2023-10-17,1613956.4625245302
2023-10-18,1601912.6927695137
2023-10-19,1580329.7068688024
2023-10-20,1570340.5413785283
2023-10-23,1547895.456646467
2023-10-24,1558784.4721462806
2023-10-25,1558679.776066732
2023-10-26,1560744.5329846065
2023-10-27,1583745.952880967
2023-10-30,1595739.1794357498
2023-10-31,1592278.9942836068
2023-11-01,1590893.5824983953
2023-11-02,1586883.434051762
2023-11-03,1598401.8301617035
2023-11-06,1622824.3437908962
2023-11-07,1618422.8757675642
2023-11-08,1618004.4306869183
2023-11-09,1617010.1814725273
2023-11-10,1607944.0205776345
2023-11-13,1612310.8542509826
2023-11-14,1613455.3710398544
2023-11-15,1624839.3878930449
2023-11-16,1608020.536961115
2023-11-17,1610429.750635339
2023-11-20,1611164.6582620274
2023-11-21,1611125.3772472176
2023-11-22,1593736.140535997
2023-11-23,1601828.7503591874
2023-11-24,1591294.1283654994
2023-11-27,1584344.4967433487
2023-11-28,1588927.3810952595
2023-11-29,1577083.1024563578
2023-11-30,1580082.6750569069
2023-12-01,1581179.095507325
2023-12-04,1576510.4384068502
2023-12-05,1548879.6775515643
2023-12-06,1553544.8849426818
2023-12-07,1551013.964935687
2023-12-08,1556421.3767711099
2023-12-11,1570510.3743842975
2023-12-12,1571796.2449364443
2023-12-13,1554317.1913173003
2023-12-14,1551430.4526167193
2023-12-15,1542922.6824218074
2023-12-18,1533504.7677855345
2023-12-19,1536411.7421789048
2023-12-20,1524839.5152319113
2023-12-21,1533954.5497599307
2023-12-22,1533655.7371912336
2023-12-25,1536525.886096317
2023-12-26,1526844.7910543412
2023-12-27,1532861.4174618176
2023-12-28,1558811.033041409
2023-12-29,1567071.8756885915
2024-01-02,1558078.9821341196
2024-01-03,1555549.207113593
2024-01-04,1545349.0844055375
2024-01-05,1534921.1484638646
2024-01-08,1514404.1783971854
2024-01-09,1521405.871258128
2024-01-10,1514145.3993455097
2024-01-11,1525336.7026949748
2024-01-12,1521337.2089383658
2024-01-15,1520894.9900612717
2024-01-16,1525187.8816830285
2024-01-17,1494332.4291899926
2024-01-18,1503279.1901250212
2024-01-19,1496953.4130613604
2024-01-22,1461063.8753659343
2024-01-23,1474044.9161481534
2024-01-24,1492936.4889040901
2024-01-25,1522281.8428480646
2024-01-26,1515902.426825664
2024-01-29,1497470.2238961386
2024-01-30,1474126.0882473658
2024-01-31,1459936.872163544
2024-02-01,1457344.3093331049
2024-02-02,1441867.4208585606
2024-02-05,1439912.7364551318
