ma_window,val_window,q_threshold,val_coeff,is_cagr,is_mdd,is_sharpe,is_vol
250,1100,0.1,0.5,0.019896576430402657,-0.2048618945032054,0.2555925944433281,0.09909463775118867
250,1100,0.1,0.6,0.013662364186872722,-0.24653751432831209,0.17845355464906393,0.1179275116646436
250,1100,0.1,0.7,0.009279531669010632,-0.2906715214645267,0.1388073959142223,0.13540874975234662
250,1100,0.1,0.8,0.005935759982604871,-0.32112063644123084,0.1161054542412799,0.14842850421829717
250,1100,0.12,0.4,0.02020560015037609,-0.164277983209554,0.2957740417261981,0.08119532497069602
250,1100,0.12,0.5,0.02244464324476314,-0.21449336615787332,0.27693706463835643,0.10172534594813515
250,1100,0.12,0.6,0.018690584144916533,-0.25464162807841373,0.2202046732203177,0.11983412922262372
250,1100,0.12,0.7,0.008869357259469135,-0.2968373250595601,0.13571817508155337,0.1366717083486458
250,1100,0.12,0.8,0.005619612252094397,-0.33080646289542637,0.11405225619411523,0.14899603870181688
250,1100,0.15,0.4,0.026856159804987678,-0.17095287461522846,0.3722672611195877,0.08294792927464285
250,1100,0.15,0.5,0.028230996265732777,-0.21896534443163576,0.3269981485437042,0.10504534462720491
250,1100,0.15,0.6,0.02170379309582038,-0.2578699100001039,0.24277261771852313,0.12268516011328012
250,1100,0.15,0.7,0.010831615665964023,-0.29801433243755776,0.15025136663802516,0.1382413166315368
250,1100,0.15,0.8,0.006243581899823436,-0.328968126675025,0.11856608345108359,0.15004469259239098
250,1100,0.18,0.4,0.027979221647137065,-0.16821971196799546,0.3791889773980684,0.08483200422328435
250,1100,0.18,0.5,0.03411697763299326,-0.21445067709293142,0.3779795497960296,0.10705863357689324
250,1100,0.18,0.6,0.0234749102609475,-0.2570124002058949,0.25413329350529745,0.1257439222273919
250,1100,0.18,0.7,0.013467945880166754,-0.2987202731573599,0.16939232914873867,0.13984472127825273
250,1100,0.18,0.8,0.008422307523534789,-0.32300030049338896,0.1335724117898377,0.15091419236484818
250,1100,0.2,0.4,0.02562680551838903,-0.19323437899809434,0.34622746689735423,0.08647307741488204
250,1100,0.2,0.5,0.029728372012538973,-0.23482261114637215,0.32955908386279076,0.11063462462235013
250,1100,0.2,0.6,0.023492271720528812,-0.270792456071261,0.25228719157905904,0.12772438408286146
250,1100,0.2,0.7,0.014455693277576565,-0.3013964827387393,0.17626406032370232,0.14106289690312168
250,1100,0.2,0.8,0.007929111583613313,-0.3255394590368287,0.13037245115570723,0.151935105520193
250,1210,0.1,0.4,0.024421438865082967,-0.152684753968376,0.3511710878459963,0.08036555422585417
250,1210,0.1,0.5,0.02176422841684089,-0.19485760901925123,0.2745525811158838,0.09920100218370546
250,1210,0.1,0.6,0.02142919348674166,-0.23653419155937838,0.24536347911844017,0.11800950032154688
250,1210,0.1,0.7,0.01382946729147605,-0.2823931208776546,0.17277390703436415,0.13732387551818362
250,1210,0.1,0.8,0.007151590496570215,-0.30912464599767314,0.12459162307119762,0.14839205674046302
250,1210,0.12,0.4,0.029373344534739276,-0.14768799303387245,0.41393217640417723,0.08019879831314328
250,1210,0.12,0.5,0.02670509522991482,-0.19569998457750037,0.3220549591641369,0.1004443832944168
250,1210,0.12,0.6,0.026574990765391382,-0.23887526457623165,0.2879739479685632,0.11899746296276348
250,1210,0.12,0.7,0.017006063256245874,-0.2770680341288001,0.19655149134085317,0.1367582697396005
250,1210,0.12,0.8,0.005209245069205615,-0.3167638439654164,0.11157917168037952,0.15014249470254123
250,1210,0.15,0.4,0.0333474093181334,-0.1528092325833331,0.45627661272111475,0.08176673793617915
250,1210,0.15,0.5,0.02779016226741704,-0.20559044981222954,0.3269140224780413,0.1031327184177659
250,1210,0.15,0.6,0.02952623998401016,-0.24528786297123822,0.307611143485661,0.12238777704068037
250,1210,0.15,0.7,0.01583402196613526,-0.28424023274248567,0.18690332630611495,0.1393790282500719
250,1210,0.15,0.8,0.004665103834723849,-0.328166817971477,0.10860345131876634,0.1527152589262385
250,1210,0.18,0.4,0.0374278983360794,-0.1528092325833331,0.4965925905935862,0.08365442186179402
250,1210,0.18,0.5,0.03457731186755253,-0.20559044981222954,0.3849370429318826,0.10606976754133499
250,1210,0.18,0.6,0.03527142270545469,-0.24528786297123822,0.3504384688659546,0.12465083875604446
250,1210,0.18,0.7,0.024275905334934178,-0.28424023274248567,0.24671854166657645,0.14146248666886926
250,1210,0.18,0.8,0.009615592609808266,-0.328166817971477,0.14194269840925053,0.15339695136941256
250,1210,0.2,0.4,0.037800571316568776,-0.1528092325833331,0.4961054635604578,0.08465164553125479
250,1210,0.2,0.5,0.03315834378210436,-0.20315187468926899,0.36769073369538213,0.10764638047999256
250,1210,0.2,0.6,0.03395643575443397,-0.24550908196107307,0.33794792152060554,0.12579880250158207
250,1210,0.2,0.7,0.02585444984621077,-0.28429621291583573,0.25719748419668015,0.1424173112728094
250,1210,0.2,0.8,0.012886817645985982,-0.3272539811189701,0.1636881309563592,0.15462447143834715
250,1300,0.1,0.4,0.02160985815598182,-0.15002032269196788,0.31220045552605596,0.08161253897587052
250,1300,0.1,0.5,0.013646099052443628,-0.1995962709906553,0.18939671851170192,0.1014410950731379
250,1300,0.1,0.6,0.015702768068721173,-0.24183406992369766,0.1951717633620693,0.11945713839680087
250,1300,0.1,0.7,0.009882246841096398,-0.28054290926510794,0.14333984999953386,0.13863708214168569
250,1300,0.1,0.8,0.006848948818634071,-0.30687218742001937,0.12258052744712516,0.14887447693417216
250,1300,0.12,0.4,0.03134975883762259,-0.15002032269196705,0.4309177592036871,0.08197312793099315
250,1300,0.12,0.5,0.025834120257187232,-0.19959627099065505,0.3086804883444618,0.10270387808917464
250,1300,0.12,0.6,0.025229071754051535,-0.24183406992369733,0.2736870734066695,0.12125368849975364
250,1300,0.12,0.7,0.01778851905331047,-0.2803474912979212,0.20095180875654656,0.13987263526905294
250,1300,0.12,0.8,0.011107040426272086,-0.3118133141366706,0.15186996239256453,0.15041656401887088
250,1300,0.15,0.4,0.034722051872624116,-0.1502314336671669,0.4671894612990992,0.0830223247455755
250,1300,0.15,0.5,0.030811406006180597,-0.19340538233573604,0.35337857578357434,0.10436100009546116
250,1300,0.15,0.6,0.032790928855814805,-0.23609524503375906,0.33264157780753995,0.12338448324556034
250,1300,0.15,0.7,0.022059308361493724,-0.27795828997612343,0.23078536398366145,0.14154445488630263
250,1300,0.15,0.8,0.013292772219925197,-0.3154578982707153,0.16651872672067006,0.15240255399240918
250,1300,0.18,0.4,0.03579440523283495,-0.1594003485364246,0.46900345739564153,0.0854151935709858
250,1300,0.18,0.5,0.032600927334286434,-0.19864965668777457,0.3645653840598596,0.10678153321690743
250,1300,0.18,0.6,0.034551791482012595,-0.24090285153917282,0.34139534627577683,0.12654294935696697
250,1300,0.18,0.7,0.024451120528055537,-0.28336338659151306,0.24612153137601103,0.14394676942731693
250,1300,0.18,0.8,0.014501617712665116,-0.32425022761040867,0.1742630070011517,0.1552656141282883
250,1300,0.2,0.4,0.038716607256998437,-0.1594003485364246,0.4984254905453657,0.08638812296518822
250,1300,0.2,0.5,0.03603506051266958,-0.19864965668777457,0.393516802469457,0.10798022998214167
250,1300,0.2,0.6,0.037357566315176616,-0.24090285153917282,0.36146051427799675,0.12766233638575733
250,1300,0.2,0.7,0.025428332223625727,-0.28336338659151306,0.25264465711408224,0.14438683891455031
250,1300,0.2,0.8,0.015581727716271754,-0.32425022761040867,0.18128653546320436,0.15566696340553976
250,1400,0.1,0.4,0.025224270562227424,-0.1380363208998952,0.3590158944912633,0.08100934160880653
250,1400,0.1,0.5,0.020448691562018784,-0.18303390987020754,0.257064437938196,0.10178488470479571
250,1400,0.1,0.6,0.020261667679597917,-0.21596910705148217,0.2354718692998679,0.11785598023823184
250,1400,0.1,0.7,0.010068026110032546,-0.26927110488953915,0.14466365998572056,0.13919761352871549
250,1400,0.1,0.8,0.003006334865894855,-0.3107199696035858,0.0969864532775226,0.15152623394533293
250,1400,0.12,0.4,0.02903459611188275,-0.1433999288483549,0.40604861252380114,0.08109230759420563
250,1400,0.12,0.5,0.025156102788727264,-0.1845566166318531,0.3035607751479923,0.10191951164509805
250,1400,0.12,0.6,0.019702475983423673,-0.23737861258295162,0.22879257791593968,0.119849276684593
250,1400,0.12,0.7,0.013239348500628356,-0.2784408746143798,0.16755953959115905,0.14110866497326155
250,1400,0.12,0.8,0.0054332932027816305,-0.3162927563234368,0.11395218039632997,0.15341540269307521
250,1400,0.15,0.4,0.03249661919712432,-0.15479454965519096,0.4330647524078334,0.08475722435779459
250,1400,0.15,0.5,0.031195368511846455,-0.19622211939918263,0.35405844244447954,0.1056280530889592
250,1400,0.15,0.6,0.028012707920445523,-0.23256689416693416,0.2952525436581088,0.12231790632801505
250,1400,0.15,0.7,0.0195600520613457,-0.2806155536237699,0.21209843236846349,0.14319371256817762
250,1400,0.15,0.8,0.010732543454710974,-0.29622169215087185,0.14941933510404248,0.15445093432990364
250,1400,0.18,0.4,0.04171370062651847,-0.1458725396170193,0.5371856464566479,0.08556979404682803
250,1400,0.18,0.5,0.03708665392328592,-0.19509300453103046,0.40538505255932994,0.10720462896014642
250,1400,0.18,0.6,0.03170689959387141,-0.23804030641853574,0.31956015675184835,0.12610000526989928
250,1400,0.18,0.7,0.022998630817731902,-0.2785962054929281,0.23506134103641488,0.1453453177072182
250,1400,0.18,0.8,0.015755242190572005,-0.30329968403027163,0.18223622375737736,0.1566764335229158
250,1400,0.2,0.4,0.04283443612388371,-0.14587253961701863,0.5436020372401141,0.08680142210063978
250,1400,0.2,0.5,0.038159904603538575,-0.1957397448756073,0.41036610838124155,0.10897820817620153
250,1400,0.2,0.6,0.03208771385897635,-0.23804030641853458,0.3197429664655546,0.12796166491098107
250,1400,0.2,0.7,0.020938943992728998,-0.27859620549292824,0.22000424399244228,0.14675540074535603
250,1400,0.2,0.8,0.012516385774696825,-0.3045115117322199,0.16112453903266188,0.15811953535901707
280,1000,0.1,0.4,0.02552297830115302,-0.17788893549761114,0.36051660062799185,0.08160038209138944
280,1000,0.1,0.5,0.0233539781607226,-0.22035666557598763,0.28727734973169644,0.10095196020155303
280,1000,0.1,0.6,0.015034962471532687,-0.2655800913702227,0.189905100780856,0.11844451856908847
280,1000,0.1,0.7,0.009229978198585842,-0.31160931714575363,0.13834411967175564,0.13547630755429643
280,1000,0.1,0.8,0.005087846720772671,-0.3314240315181176,0.10933182044061313,0.1454751431400013
280,1000,0.12,0.4,0.02298758863911754,-0.19220374147581804,0.3258201448563043,0.08271751144077981
280,1000,0.12,0.5,0.020123134206875504,-0.2379007609006663,0.252359503283364,0.10266055812579812
280,1000,0.12,0.6,0.012647312565194024,-0.27531401443851844,0.16857918071983455,0.12030746847934795
280,1000,0.12,0.7,0.007964926408903228,-0.3075521833845417,0.1288091933561729,0.13641782468770697
280,1000,0.12,0.8,0.003648159873994583,-0.32575605824478643,0.09942869977883609,0.14639153454510795
280,1000,0.15,0.4,0.033085509212134045,-0.18055981731732143,0.439211397465923,0.08491065138715041
280,1000,0.15,0.5,0.03151682256176658,-0.2283357230744035,0.3545125749787009,0.10665820107092525
280,1000,0.15,0.6,0.02279680419183938,-0.2675018732263904,0.24990309687476303,0.12444938328889414
280,1000,0.15,0.7,0.010564513915305662,-0.3025664730272339,0.14814268559317148,0.13892733950841862
280,1000,0.15,0.8,0.004648933211235162,-0.3192514450523311,0.10699362679959853,0.14825692990147035
280,1000,0.18,0.4,0.028462047529980827,-0.19139488876240837,0.3720415927530304,0.08865068596041897
280,1000,0.18,0.5,0.03186316688617641,-0.23927480218090438,0.35310032863609725,0.1086777861138906
280,1000,0.18,0.6,0.022319039526435214,-0.2762668848914822,0.24380890853505072,0.1267463097167419
280,1000,0.18,0.7,0.011674850011662352,-0.3038142796629261,0.15611818610461423,0.14041507900028186
280,1000,0.18,0.8,0.0009413627407743874,-0.33227291502881784,0.08208130605491515,0.15012740921493414
280,1000,0.2,0.4,0.028995795788347545,-0.19139488876240837,0.37639597236898176,0.08917439998874996
280,1000,0.2,0.5,0.03228216200104783,-0.23927480218090438,0.3550902716318807,0.10950403421561972
280,1000,0.2,0.6,0.023023658906008215,-0.2762668848914822,0.24845661745886913,0.12775858612573665
280,1000,0.2,0.7,0.012523820872511582,-0.3038142796629261,0.16219808057564222,0.14102480384712335
280,1000,0.2,0.8,0.0022057084666533555,-0.33227291502881784,0.09089010878416345,0.15041653045357206
280,1100,0.1,0.4,0.01809375769752064,-0.15700953246792648,0.2764742167979846,0.07826944431809271
280,1100,0.1,0.5,0.022218733762162657,-0.20486189450320536,0.2821804832360267,0.09754807763882355
280,1100,0.1,0.6,0.009530266256651432,-0.24653751432831142,0.14288978163128485,0.11665357335169636
280,1100,0.1,0.7,0.009754949800353296,-0.29067152146452696,0.14239427882839367,0.13499115367655085
280,1100,0.1,0.8,0.005098322204843964,-0.32112063644123134,0.10978542590975494,0.14668837884544636
280,1100,0.12,0.4,0.017312099202220876,-0.164277983209554,0.2592430809861215,0.08136676523825662
280,1100,0.12,0.5,0.025972199438064836,-0.21449336615787243,0.31630711397199485,0.09965731657773165
280,1100,0.12,0.6,0.012438539750755151,-0.2546416280784134,0.16750792399750303,0.11871753426966333
280,1100,0.12,0.7,0.009346507272478766,-0.29683732505955995,0.1392746501667271,0.13599609548766217
280,1100,0.12,0.8,0.0014653880463311175,-0.33080646289542665,0.0850000948519271,0.14825593063530476
280,1100,0.15,0.4,0.030972916994497446,-0.17095287461522846,0.42631126113258794,0.08194685870037198
280,1100,0.15,0.5,0.03184288800012891,-0.21896534443163515,0.3625609745477526,0.10462153460531581
280,1100,0.15,0.6,0.018717256758458145,-0.25786991000010345,0.218304253162485,0.12239963836273589
280,1100,0.15,0.7,0.010035633898690222,-0.29801433243755737,0.1443170948453817,0.1399522670524765
280,1100,0.15,0.8,0.0051760732905190565,-0.3289681266750251,0.11120201277400897,0.1499180000624328
280,1100,0.18,0.4,0.032048904383514376,-0.16821971196799546,0.43108112031764084,0.08392284481346314
280,1100,0.18,0.5,0.03565031156805354,-0.21445067709293167,0.3933378459796116,0.10666697586135648
280,1100,0.18,0.6,0.020421322300183675,-0.2570124002058938,0.22973079876469876,0.1255170696487077
280,1100,0.18,0.7,0.012463730846588694,-0.2987202731573595,0.16182599491828342,0.14155231572017812
280,1100,0.18,0.8,0.006135214676840528,-0.3230003004933889,0.11815349856654146,0.15148149720601659
280,1100,0.2,0.4,0.026135883462842457,-0.19019617433197464,0.350563345644209,0.08700377565081995
280,1100,0.2,0.5,0.03152064883414685,-0.23270589493904356,0.3463302520864141,0.1103955077351391
280,1100,0.2,0.6,0.018885641330255165,-0.27079245607126073,0.2155114173008502,0.1280737391744477
280,1100,0.2,0.7,0.01473138422251119,-0.30139648273873965,0.17801019313707153,0.1420329918674247
280,1100,0.2,0.8,0.008122222290623204,-0.325539459036829,0.13153628952548835,0.15112154192323707
280,1210,0.1,0.4,0.01661868848499437,-0.1526847539683762,0.2532884278156135,0.08012706625555482
280,1210,0.1,0.5,0.018445849189149044,-0.1948576090192509,0.24329851815650713,0.09735812091741895
280,1210,0.1,0.6,0.015791945988648193,-0.23757765691462107,0.19720325001269892,0.11745741041834172
280,1210,0.1,0.7,0.00951075940333479,-0.2802325861287482,0.1405895610213821,0.13652019279555436
280,1210,0.1,0.8,0.004981624808905627,-0.30603925841604357,0.10934776013172148,0.1475862065105327
280,1210,0.12,0.4,0.024085458032923723,-0.1476879930338722,0.35425198539126745,0.07822661571030139
280,1210,0.12,0.5,0.022467953061999335,-0.1956999845775006,0.2837908487144957,0.09808258893284677
280,1210,0.12,0.6,0.018598676735434916,-0.23887526457623115,0.2205413503766185,0.11857037762394598
280,1210,0.12,0.7,0.009562336492092482,-0.28184415771034105,0.14099248490730304,0.1373881729088672
280,1210,0.12,0.8,0.0030790417002277692,-0.3167638439654161,0.09678548413495192,0.1496072810717622
280,1210,0.15,0.4,0.030420819695817114,-0.15642045008597324,0.42377501718438043,0.08095600588121478
280,1210,0.15,0.5,0.024740499373312463,-0.20559044981222827,0.2969251102330606,0.10323399152294435
280,1210,0.15,0.6,0.02486856101781809,-0.24528786297123842,0.2676938581710881,0.12374798323260706
280,1210,0.15,0.7,0.012217551491796153,-0.28424023274248605,0.16028881015530408,0.14033150260866803
280,1210,0.15,0.8,0.0056675967182722164,-0.328166817971476,0.11526466715136612,0.15241468938898695
280,1210,0.18,0.4,0.031568933446876724,-0.15642045008597324,0.4277242727390944,0.0833700324807491
280,1210,0.18,0.5,0.03045141905577342,-0.20559044981222827,0.3452199186039872,0.10640420353345345
280,1210,0.18,0.6,0.02922395721106219,-0.24528786297123842,0.2996016144907009,0.1262499383267551
280,1210,0.18,0.7,0.01946117700593497,-0.28424023274248605,0.21168146742465854,0.142636935071138
280,1210,0.18,0.8,0.009208855007631467,-0.328166817971476,0.13927933106384952,0.15382109697407026
280,1210,0.2,0.4,0.03235763207351683,-0.15642045008597324,0.43301683236603583,0.08436546289246885
280,1210,0.2,0.5,0.0293243754061554,-0.2031518746892694,0.33255302084581273,0.10736325614530602
280,1210,0.2,0.6,0.028695317855325753,-0.24550908196107407,0.2942313939576683,0.12712947766081106
280,1210,0.2,0.7,0.02146176477630557,-0.28429621291583573,0.2256016130912837,0.14316016268189988
280,1210,0.2,0.8,0.013539834839535025,-0.3272539811189698,0.16802545235101152,0.1543509969155584
280,1300,0.1,0.4,0.022118633673465782,-0.15002032269196788,0.32124347284906546,0.0806862122523494
280,1300,0.1,0.5,0.012743213904379047,-0.1995962709906553,0.18101083859177725,0.10056881133659128
280,1300,0.1,0.6,0.010712235762379674,-0.2418340699236974,0.1526213740553108,0.11910690252654393
280,1300,0.1,0.7,0.003876585691422685,-0.27823844618513816,0.09888207690429979,0.13876698014197675
280,1300,0.1,0.8,0.002672729788133932,-0.3141357890819927,0.09386618190637942,0.14930048610789334
280,1300,0.12,0.4,0.0350659560379698,-0.15002032269196705,0.4807213547829907,0.081066306569127
280,1300,0.12,0.5,0.03123519509782957,-0.19959627099065505,0.3650415402016445,0.10134172249979936
280,1300,0.12,0.6,0.02268266528456042,-0.241834069923697,0.2512413418418741,0.12242415212193854
280,1300,0.12,0.7,0.015287051897448611,-0.2782343752249366,0.18235721153940163,0.14119671158433467
280,1300,0.12,0.8,0.010409523972414014,-0.31821206685929065,0.1471904439526747,0.1520943515856833
280,1300,0.15,0.4,0.03802901077455201,-0.1502314336671669,0.5084866880026147,0.08272181211174122
280,1300,0.15,0.5,0.03422958271658594,-0.19340538233573604,0.38650652605721464,0.1042448444648441
280,1300,0.15,0.6,0.028979206393488166,-0.23609524503375975,0.3007406760055738,0.1240259222735066
280,1300,0.15,0.7,0.01900619208990184,-0.27795828997612254,0.20839903746101474,0.14265669432668338
280,1300,0.15,0.8,0.011622190505378605,-0.3154578982707155,0.15531398876005878,0.15408008722105956
280,1300,0.18,0.4,0.03738980043143214,-0.1594003485364246,0.4890142989219127,0.08512564319660672
280,1300,0.18,0.5,0.03381191065305389,-0.19864965668777457,0.37660638759536014,0.10651065974981476
280,1300,0.18,0.6,0.031153936601513665,-0.24090285153917287,0.31351984690662804,0.12721188665171754
280,1300,0.18,0.7,0.020458356457398574,-0.28336338659151256,0.21761199633739492,0.14483889317072507
280,1300,0.18,0.8,0.01323823333751939,-0.32425022761040895,0.16590393695951788,0.15621065476960394
280,1300,0.2,0.4,0.04031650341356152,-0.1594003485364246,0.5182907610089645,0.08610162779768506
280,1300,0.2,0.5,0.037250071213055014,-0.19864965668777457,0.40548584714189967,0.10771221555917428
280,1300,0.2,0.6,0.03395049622110524,-0.24090285153917287,0.3337379602148598,0.12832574079863351
280,1300,0.2,0.7,0.02143175950298115,-0.28336338659151256,0.22418542132520822,0.14527637247297767
280,1300,0.2,0.8,0.014316998252978053,-0.32425022761040895,0.17290914200158122,0.1566096158238124
280,1400,0.1,0.4,0.02471422880634422,-0.13274139339442845,0.3556262553718347,0.08014213548923292
280,1400,0.1,0.5,0.020688475117558225,-0.1796241882347132,0.26184136114475415,0.10027241659012306
280,1400,0.1,0.6,0.017431902773651586,-0.22017554871862696,0.2124535003879623,0.11617570557076246
280,1400,0.1,0.7,0.008339601021979393,-0.27731121068403297,0.13187074064276075,0.13780656016249596
280,1400,0.1,0.8,0.004354080373516922,-0.3189170370372284,0.10561473091551428,0.14978988977005958
280,1400,0.12,0.4,0.031055443628738466,-0.14873782318124432,0.43055345721897137,0.08121242747098513
280,1400,0.12,0.5,0.027088409194845342,-0.19953070015301702,0.3227531039650761,0.10187949561914471
280,1400,0.12,0.6,0.021929255282205906,-0.22860492277322075,0.24837821686946948,0.1191487700673991
280,1400,0.12,0.7,0.015305891481123268,-0.28428292734238525,0.18261114711417648,0.1406954221506692
280,1400,0.12,0.8,0.008075785354811682,-0.3225487664146139,0.13168569840809283,0.15351989972558133
280,1400,0.15,0.4,0.03499215614616036,-0.15479454965519096,0.46541608494996184,0.0841139039765582
280,1400,0.15,0.5,0.033665467478177336,-0.19622211939918263,0.3787916281822385,0.1051217878651891
280,1400,0.15,0.6,0.02715946566326166,-0.23256689416693385,0.28785634636835145,0.12259343097683331
280,1400,0.15,0.7,0.020126927522824856,-0.27294228526660613,0.216185182535444,0.14304455812487737
280,1400,0.15,0.8,0.012317700008632082,-0.2937672633498827,0.15992850691373459,0.1546983289656117
280,1400,0.18,0.4,0.04323855628417261,-0.1458725396170193,0.5564662340724484,0.08528008461397499
280,1400,0.18,0.5,0.038319440070651245,-0.19509300453103046,0.4176987689847356,0.10691184373155126
280,1400,0.18,0.6,0.0293472087512483,-0.2380403064185348,0.3000471540197679,0.12663979965401945
280,1400,0.18,0.7,0.02313326938013649,-0.27859620549292863,0.2361522904605433,0.14510107260116034
280,1400,0.18,0.8,0.018043784155672427,-0.30329968403027185,0.19723968283599988,0.1561234603795693
280,1400,0.2,0.4,0.0441056709497325,-0.14587253961701863,0.5597936288256841,0.08649499234316568
280,1400,0.2,0.5,0.03831222508985177,-0.1957397448756073,0.41262708651739716,0.10866693049529273
280,1400,0.2,0.6,0.029221694973038614,-0.23937119920050307,0.29658418830280814,0.12848811264230106
280,1400,0.2,0.7,0.020498496327691296,-0.2785962054929283,0.21708277183535082,0.14650758627296306
280,1400,0.2,0.8,0.014278140742866041,-0.30451151173221935,0.17254909497011814,0.1575702635499677
300,1000,0.1,0.4,0.025969738689242572,-0.17957738787378053,0.36791862324925917,0.08106527335095765
300,1000,0.1,0.5,0.023783661896096486,-0.22421551559850258,0.29240158431705043,0.10052057903933864
300,1000,0.1,0.6,0.016711139038426914,-0.2699575858373244,0.20479949229554323,0.1177893119969539
300,1000,0.1,0.7,0.011628631240280685,-0.3141354944279601,0.1566344600987462,0.13446886315622275
300,1000,0.1,0.8,0.0054381864647787825,-0.3342472138699659,0.11171661689903156,0.14505194701259314
300,1000,0.12,0.4,0.023537528754333126,-0.19386279409176962,0.33408375980705884,0.08221085501108229
300,1000,0.12,0.5,0.021463188439790892,-0.24118391530498978,0.2662849318453325,0.10222604417936144
300,1000,0.12,0.6,0.01484565481220046,-0.2791071950054219,0.18766384727503707,0.11953423194376564
300,1000,0.12,0.7,0.010312125730377986,-0.3100932490715359,0.14652758285164727,0.13541619502741956
300,1000,0.12,0.8,0.003931101987316055,-0.3286031746338579,0.10129504293880262,0.14596828446654625
300,1000,0.15,0.4,0.034826263340255625,-0.1834361473206327,0.46401734357227775,0.08394931909056977
300,1000,0.15,0.5,0.03104648478278693,-0.23186655154585445,0.35075116463745487,0.10637186447202673
300,1000,0.15,0.6,0.022900927530661974,-0.27129242581119234,0.2512921052087597,0.12392661912510078
300,1000,0.15,0.7,0.012901646401276112,-0.3048996819390957,0.1655005519636443,0.13813540496471602
300,1000,0.15,0.8,0.005252454420844099,-0.32405786651785745,0.11109738388902698,0.14789621557424754
300,1000,0.18,0.4,0.029094158135032577,-0.19248177939941172,0.37912384216784395,0.08867778477193769
300,1000,0.18,0.5,0.03484091324260952,-0.24151944840067274,0.3825310679186954,0.10788033919335621
300,1000,0.18,0.6,0.024436598975102752,-0.27808968198233064,0.2612834403482864,0.1261907817030813
300,1000,0.18,0.7,0.014005370986235333,-0.30381427966292707,0.17307159087944657,0.14040983100101628
300,1000,0.18,0.8,0.0018593843737744198,-0.33227291502881695,0.08843140292146572,0.150208684537815
300,1000,0.2,0.4,0.02962465284909488,-0.19248177939941172,0.3833942150517853,0.08920178163671871
300,1000,0.2,0.5,0.03558740164260743,-0.24151944840067274,0.3872930338054406,0.10871122207760012
300,1000,0.2,0.6,0.025218789593392854,-0.27808968198233064,0.2664038284107366,0.1272103795045747
300,1000,0.2,0.7,0.014942378136832968,-0.30381427966292707,0.17969967106548268,0.1410231792157358
300,1000,0.2,0.8,0.0032200675010600754,-0.33227291502881695,0.0978770933160164,0.1505021215138119
300,1100,0.1,0.4,0.018823393604406657,-0.15683319030427004,0.28757506005606825,0.0776604773591163
300,1100,0.1,0.5,0.023164885209222996,-0.20688280774192772,0.2936622591823555,0.09671965650272336
300,1100,0.1,0.6,0.012285130928339827,-0.2472919522791719,0.16705409766188814,0.11667662480679207
300,1100,0.1,0.7,0.010197783164122676,-0.2925713990051198,0.145816146178939,0.13465967939575474
300,1100,0.1,0.8,0.004789395441304967,-0.32365525172288306,0.10775395751261672,0.14705666438543458
300,1100,0.12,0.4,0.02093130480948857,-0.164103161507136,0.3075693740090394,0.08021753883070666
300,1100,0.12,0.5,0.025625968653401054,-0.21648980016658417,0.3124714374536512,0.09982323369305371
300,1100,0.12,0.6,0.014731209679711421,-0.25538795142358584,0.18708581243083772,0.1189629449001775
300,1100,0.12,0.7,0.010057303332685175,-0.2987206880062452,0.1446843958252065,0.13567975923233822
300,1100,0.12,0.8,0.0036332935663296873,-0.3333049158703944,0.09988668344622044,0.14772615092783004
300,1100,0.15,0.4,0.03037341762223189,-0.17077944920949192,0.42010107421432485,0.08167304350057676
300,1100,0.15,0.5,0.03216955418562062,-0.2209504125153153,0.36536962791859257,0.10475845596067893
300,1100,0.15,0.6,0.02423327030824307,-0.2586130008838808,0.2638418132914322,0.12249043521331264
300,1100,0.15,0.7,0.010783344180791854,-0.29989454286753137,0.1498051929574599,0.13976713707568492
300,1100,0.15,0.8,0.004436864947845898,-0.3314734431302035,0.10647628189443177,0.15097690801096492
300,1100,0.18,0.4,0.03273063231808937,-0.16821971196799482,0.4398151439592913,0.08378281216641764
300,1100,0.18,0.5,0.03642867599183308,-0.21629656315104512,0.40128839812063855,0.10642655047772012
300,1100,0.18,0.6,0.024810289477302794,-0.257012400205894,0.26529597931403126,0.12533062683443572
300,1100,0.18,0.7,0.01338613343804651,-0.29872027315736016,0.1684776351004552,0.1415749758608912
300,1100,0.18,0.8,0.006347301291635521,-0.32433161385411885,0.1197043133018558,0.15199538625495712
300,1100,0.2,0.4,0.02821782211802204,-0.1860676510550849,0.3754944487503634,0.08675370150258856
300,1100,0.2,0.5,0.032557007996310894,-0.23579154507576566,0.3559046473480593,0.11032172076354475
300,1100,0.2,0.6,0.023705471633003627,-0.27197585142446457,0.25375994933427054,0.1279276066890355
300,1100,0.2,0.7,0.01617642935411623,-0.30264688756333796,0.1883568455155558,0.14209550954352834
300,1100,0.2,0.8,0.008941598818122953,-0.3268373779833725,0.13715478959312427,0.15167974679128804
300,1210,0.1,0.4,0.018073979591524347,-0.15268475396837564,0.27143050908194777,0.08026328057865137
300,1210,0.1,0.5,0.018493174594110817,-0.19485760901925117,0.24324453575068197,0.09773589780389233
300,1210,0.1,0.6,0.017437025691617425,-0.2365341915593781,0.21234689386803485,0.11636242497274311
300,1210,0.1,0.7,0.012438148217438938,-0.28475955469693576,0.16259005836200835,0.13635825998072176
300,1210,0.1,0.8,0.004584678735531034,-0.31253980761868183,0.10663871372502642,0.14775819927152242
