ma_window,val_window,q_threshold,val_coeff,is_cagr,is_mdd,is_sharpe,is_vol,ma_idx,val_w_idx,q_idx,coeff_idx,mean_cagr,std_cagr,mean_mdd,std_mdd,mean_sharpe,num_neighbors,robustness_score
200,1210,0.2,0.4,0.035108179607410195,-0.1594903634892408,0.46390274983315904,0.08475891017738979,0,2,4,0,0.033355764085229646,0.0040385004007337,-0.18106288793356637,0.027917743986202954,0.405963997041342,24,-0.06356692875894086
200,1210,0.2,0.5,0.031002757934538883,-0.19273076381125934,0.347789790531391,0.1075851135946143,0,2,4,1,0.03165852038724784,0.00482773204119219,-0.20350601533684048,0.03941134148120497,0.3673795778729133,36,-0.07894230198565183
200,1210,0.2,0.6,0.02941470042636407,-0.2456765021450312,0.29916578538463373,0.1276801620991206,0,2,4,2,0.02642379011821662,0.006470236733105394,-0.2464765762599838,0.03488651788936738,0.28494388043439023,36,-0.10508584893626984
200,1210,0.2,0.7,0.02207203248797618,-0.2855517306363978,0.23012708680063695,0.14275767570619485,0,2,4,3,0.01860047036874902,0.008834065975880075,-0.2851826100171275,0.03055247687453443,0.21097230054708585,36,-0.13186814320989765
200,1210,0.2,0.8,0.009990812552242323,-0.32918274637878125,0.1443795897008754,0.15199218128874212,0,2,4,4,0.01376868905748141,0.00608388441581287,-0.303577779953997,0.018591275101785074,0.17135308105260086,24,-0.14295523282303668
200,1300,0.1,0.4,0.024598955765494424,-0.1387016041934569,0.34839478392667167,0.08186660393243364,0,3,0,0,0.02445480861891004,0.005221755074364295,-0.16219609991572378,0.024847259253257054,0.3269859263073998,24,-0.06265704420447613
200,1300,0.1,0.5,0.01305954440920809,-0.18892071191982707,0.1834190846103691,0.10154472581813526,0,3,0,1,0.022389060359632913,0.005577569150374708,-0.18611105418288681,0.03964249092849227,0.28985167437282017,36,-0.07971047874758388
200,1300,0.1,0.6,0.015213367130880728,-0.2405547823233098,0.19055790361143557,0.12012509483371096,0,3,0,2,0.01669354621494823,0.005449371413846697,-0.2327121037053533,0.03758255870974413,0.20916209209717435,36,-0.10826889166244659
200,1300,0.1,0.7,0.00894395577419016,-0.28011822240652506,0.13629735989489292,0.13802149665845156,0,3,0,3,0.011613838338313217,0.00597907916371762,-0.27523032013108495,0.033213826825165084,0.16036617300351433,36,-0.1338399029250058
200,1300,0.1,0.8,0.00252706025854188,-0.3094212590731482,0.09282684359023825,0.1492538501716694,0,3,0,4,0.008291975586930492,0.00373155762113926,-0.295874998838021,0.01876166134693043,0.13275767425344095,24,-0.14414416762569396
200,1300,0.12,0.4,0.03297772276152222,-0.13465231848570003,0.4489981916290145,0.08237934292360018,0,3,1,0,0.026785089896476173,0.005627760668510472,-0.16412176523415278,0.0245141240128492,0.3503444564423963,36,-0.06130416965687216
200,1300,0.12,0.5,0.024406962989016456,-0.18619853709038195,0.295341368310292,0.10234529511293795,0,3,1,1,0.024814706405534136,0.006094151117910215,-0.18766934664346152,0.039077058765544875,0.31230664501337463,54,-0.07805420889288764
200,1300,0.12,0.6,0.024252204473018457,-0.23214116405638655,0.2644799179001773,0.12213042967949216,0,3,1,2,0.019088906286262537,0.0065753733281947845,-0.23316546394382892,0.03696499582390731,0.22890568059896366,54,-0.10620189951607235
200,1300,0.12,0.7,0.015759292246792844,-0.2733986995365864,0.1863383761728328,0.13915237513513923,0,3,1,3,0.013442602881405575,0.007148675494369905,-0.27495388419540534,0.03282172101809167,0.17400502553528122,54,-0.13202841851878944
200,1300,0.12,0.8,0.0064398586793861234,-0.3147518407336277,0.12015515580142867,0.15095198117482692,0,3,1,4,0.009726934610283332,0.004779924325437411,-0.29504857156206854,0.019452299065791816,0.1428920272252561,36,-0.14264379584899678
200,1300,0.15,0.4,0.03457328902115675,-0.13662846184991143,0.46941284852941606,0.08216363434685404,0,3,2,0,0.031483064232734524,0.004900299520019241,-0.16715958530677555,0.024138654428552144,0.3962408794196212,36,-0.05790451921036753
200,1300,0.15,0.5,0.02896851161998404,-0.19043943391036763,0.3375472003216996,0.103519911724441,0,3,2,1,0.029444248738103564,0.0055348241763149885,-0.19054897591097283,0.038672164542823906,0.3543680999392188,54,-0.07467163696121062
200,1300,0.15,0.6,0.029457999071507146,-0.23637284612621165,0.3051293642481949,0.12365682549191614,0,3,2,2,0.023562865702717026,0.006323852996591478,-0.23535174989382293,0.036550650499832124,0.26462675441633504,54,-0.10268790994347916
200,1300,0.15,0.7,0.01829035432127002,-0.2768617910807212,0.20408676640617768,0.14077682585140436,0,3,2,3,0.017026594035949437,0.007929905974079271,-0.27701020612669786,0.032834756664994656,0.20008624550621196,54,-0.12963144155521428
200,1300,0.15,0.8,0.009065589224116044,-0.30359451184903147,0.13805527269536938,0.15149323194118466,0,3,2,4,0.01285658217950333,0.005717511674073364,-0.2968514306303631,0.020413726973458387,0.164818097770111,36,-0.14079538086518456
200,1300,0.18,0.4,0.03614946375398609,-0.1474802429403565,0.47140631346315626,0.08580402994087243,0,3,3,0,0.034583505419682053,0.004345880258110388,-0.16925465519131083,0.02391040258771631,0.4239752891387467,36,-0.05569507874513871
200,1300,0.18,0.5,0.031454195382771166,-0.18540666720727178,0.35494597899245217,0.1063048223922076,0,3,3,1,0.032484369409699225,0.00500381184142169,-0.19262684142511066,0.038539410343895616,0.3797830889816694,54,-0.07253769573991956
200,1300,0.18,0.6,0.03093856988563859,-0.24117301257004994,0.31158571678525604,0.12737296617055532,0,3,3,2,0.02645266347816574,0.005892492536697299,-0.23696699049175607,0.03633596408380244,0.2859973713076389,54,-0.10047652309181224
200,1300,0.18,0.7,0.021146466903931405,-0.2877475039332083,0.22286354179401938,0.14398789982345234,0,3,3,3,0.0195460748624047,0.0079299828300138,-0.2779318702965042,0.03201356794490099,0.2176464135522482,54,-0.12740857044083034
200,1300,0.18,0.8,0.010039989645490133,-0.32283396244439033,0.1448339297851215,0.15424461744506854,0,3,3,4,0.01517606359874026,0.005620012273948679,-0.29721219849840114,0.020116287619533102,0.18077027599461487,36,-0.13857729562915666
200,1300,0.2,0.4,0.03864611857769251,-0.1474802429403565,0.49495893175008404,0.08695139245707088,0,3,4,0,0.036152431903718855,0.004122528984875555,-0.16989543485146089,0.024154226775447915,0.43743217535192547,24,-0.054450636674076285
