trade_date,nav_cs10_full
2025-05-22,1335290.4074823658
2025-05-23,1332507.1216012896
2025-05-26,1331831.3034663347
2025-05-27,1332430.9026559142
2025-05-28,1331566.4750999068
2025-05-29,1333921.9878551646
2025-05-30,1332386.649444094
2025-06-03,1334809.7293301262
2025-06-04,1337389.7270651534
2025-06-05,1336921.0160839092
2025-06-06,1337263.550987179
2025-06-09,1341370.5751941325
2025-06-10,1342222.3056953
2025-06-11,1343535.96997247
2025-06-12,1343902.9511249196
2025-06-13,1340500.8598589182
2025-06-16,1343227.26743703
2025-06-17,1343571.602253558
2025-06-18,1344147.8011282573
2025-06-19,1340554.4629052226
2025-06-20,1339104.6606490312
2025-06-23,1340541.0468302148
2025-06-24,1344653.6003095566
2025-06-25,1349625.0069112822
2025-06-26,1349694.2028184545
2025-06-27,1349003.7636014572
2025-06-30,1350857.51888105
2025-07-01,1357195.0570975263
2025-07-02,1357741.0154606446
2025-07-03,1360529.2632976049
2025-07-04,1360459.9680099904
2025-07-07,1360287.8303128507
2025-07-08,1363575.2106152426
2025-07-09,1368567.740922431
2025-07-10,1377726.2702983732
2025-07-11,1374610.544605188
2025-07-14,1378537.33083989
2025-07-15,1379541.9063185912
2025-07-16,1378117.982720893
2025-07-17,1381857.2814299029
2025-07-18,1384632.544114049
2025-07-21,1386644.9024518277
2025-07-22,1387590.4182404683
2025-07-23,1385421.227478626
2025-07-24,1387473.6004661366
2025-07-25,1391491.5041406052
2025-07-28,1390725.8289161453
2025-07-29,1389481.8524891827
2025-07-30,1388501.7577548907
2025-07-31,1385127.0775802059
2025-08-01,1382321.6765284971
2025-08-04,1383811.3305657227
2025-08-05,1387341.829772783
2025-08-06,1388021.5505267773
2025-08-07,1389826.0053166847
2025-08-08,1390169.658604643
2025-08-11,1390079.500958845
2025-08-12,1390668.0130859842
2025-08-13,1394531.9051476307
2025-08-14,1392933.450929258
2025-08-15,1396495.2395103076
2025-08-18,1398763.7665398982
2025-08-19,1398124.3783741617
2025-08-20,1398679.6128966075
2025-08-21,1402873.7562809084
2025-08-22,1408380.4871685775
2025-08-25,1417275.244038426
2025-08-26,1417735.9882533697
2025-08-27,1410547.2767987454
2025-08-28,1413401.173493425
2025-08-29,1413139.6694591064
2025-09-01,1414769.220334206
2025-09-02,1412170.7784435984
2025-09-03,1409340.8582786294
2025-09-04,1404518.8030727934
2025-09-05,1412281.1820305584
2025-09-08,1413608.5819524056
2025-09-09,1411170.9882930797
2025-09-10,1412050.6574033953
2025-09-11,1419620.6803610139
2025-09-12,1421036.4564259902
2025-09-15,1420159.9670772848
2025-09-16,1422964.43929732
2025-09-17,1425085.3078254848
2025-09-18,1419719.2030502742
2025-09-19,1419303.4930030606
2025-09-22,1421650.2652714893
2025-09-23,1422381.4601577271
2025-09-24,1425023.3132858088
2025-09-25,1425485.2840117747
2025-09-26,1422868.6164941774
2025-09-29,1428111.038518456
2025-09-30,1432138.1099831578
2025-10-09,1440054.1777639347
2025-10-10,1434561.8263583016
2025-10-13,1434287.7703892528
2025-10-14,1430467.8128677744
2025-10-15,1436321.6931556307
2025-10-16,1436143.9626651476
2025-10-17,1432904.1032484395
2025-10-20,1433258.4575629036
2025-10-21,1439046.1280356382
2025-10-22,1436436.14106073
2025-10-23,1437686.8907337957
2025-10-24,1439451.8022861152
2025-10-27,1445086.7906733039
2025-10-28,1443059.3845871766
2025-10-29,1449668.9858836567
2025-10-30,1446024.861861723
2025-10-31,1444705.9750987054
2025-11-03,1446050.392674686
2025-11-04,1443636.8195787347
2025-11-05,1443135.3340832458
2025-11-06,1446012.8387141721
2025-11-07,1443785.0960490284
2025-11-10,1446680.2939468152
2025-11-11,1446751.5769872644
2025-11-12,1446269.7872871088
2025-11-13,1449833.8186363403
2025-11-14,1444760.7069558895
2025-11-17,1443122.5702282607
2025-11-18,1435810.8890706578
2025-11-19,1436287.834147966
2025-11-20,1437980.6219031229
2025-11-21,1426048.2168351659
2025-11-24,1428050.0247151766
2025-11-25,1432705.4647835884
2025-11-26,1431023.0810550149
2025-11-27,1429971.1937220998
2025-11-28,1432292.2858326014
2025-12-01,1435069.5324089106
2025-12-02,1432865.0293740418
2025-12-03,1431609.734568044
2025-12-04,1429403.9080891092
2025-12-05,1432951.962793548
2025-12-08,1435905.314978353
2025-12-09,1432813.2677240032
2025-12-10,1432683.5615496868
2025-12-11,1429791.9279101018
2025-12-12,1429934.998640128
2025-12-15,1426147.1355579672
2025-12-16,1420386.2469131935
2025-12-17,1425480.084982799
2025-12-18,1424545.4414094642
2025-12-19,1427050.6306327793
2025-12-22,1430045.2899161947
2025-12-23,1431693.8580648685
2025-12-24,1433009.667902277
2025-12-25,1435312.3005519095
2025-12-26,1435496.0236056058
2025-12-29,1431801.9249150215
2025-12-30,1430634.710978192
2025-12-31,1429272.8203466155
2026-01-05,1434242.9423171869
2026-01-06,1436973.5354899024
2026-01-07,1436146.061193424
2026-01-08,1436713.0039253933
2026-01-09,1439556.2026409337
2026-01-12,1444380.166816292
2026-01-13,1440751.9232473497
2026-01-14,1441803.8105399704
2026-01-15,1441689.0557577182
2026-01-16,1441742.636092251
2026-01-19,1443301.2772437325
2026-01-20,1443385.6794764295
2026-01-21,1445838.809407215
2026-01-22,1447913.1321686767
2026-01-23,1452052.9717590015
2026-01-26,1449098.0206965215
2026-01-27,1450560.2224224254
2026-01-28,1452652.8509819848
2026-01-29,1455404.4287491823
2026-01-30,1448179.1298920861
2026-02-02,1436258.3698681127
2026-02-03,1443458.9347487998
2026-02-04,1444947.4536572665
2026-02-05,1442138.1366948863
2026-02-06,1441283.9696634011
2026-02-09,1447486.444160649
2026-02-10,1447047.9927768998
2026-02-11,1446138.1060678582
2026-02-12,1446558.7716376346
2026-02-13,1443921.1874223524
2026-02-24,1447364.7168290343
2026-02-25,1448204.8381082555
2026-02-26,1446367.6825113131
2026-02-27,1447635.9441835817
2026-03-02,1448669.8640097978
2026-03-03,1442890.7246418945
2026-03-04,1440297.8405353194
2026-03-05,1442647.1291273092
2026-03-06,1443715.2459307609
2026-03-09,1439651.4275389079
2026-03-10,1443660.7209825062
2026-03-11,1445856.9176841949
2026-03-12,1444466.3638436527
2026-03-13,1440646.4915506032
